n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,michael_dummy,dwight_dummy,jim_dummy,pam_dummy,andy_dummy,angela_dummy,kevin_dummy,erin_dummy,oscar_dummy,ryan_dummy,darryl_dummy,phyllis_dummy,kelly_dummy,toby_dummy,jan_dummy,stanley_dummy,meredith_dummy,holly_dummy,nellie_dummy,gabe_dummy,robert_dummy,creed_dummy,david_dummy,karen_dummy,Jim:Dwight,Michael:Dwight,Jim:Pam,writer_Aaron_Shure,writer_Allison_Silverman,writer_B.J._Novak,writer_Brent_Forrester,writer_Carrie_Kemper,writer_Charlie_Grandy,writer_Daniel_Chun,writer_Gene_Stupnitsky;Lee_Eisenberg,writer_Greg_Daniels,writer_Halsted_Sullivan;Warren_Lieberstein,writer_Jennifer_Celotta,writer_Justin_Spitzer,writer_Lee_Eisenberg;Gene_Stupnitsky,writer_Michael_Schur,writer_Mindy_Kaling,writer_Owen_Ellickson,writer_Paul_Lieberstein,writer_Robert_Padnick,writer_Steve_Hely,writer_Warren_Lieberstein;Halsted_Sullivan,low_appearance_writer,director_B.J._Novak,director_Brent_Forrester,director_Charles_McDougall,director_David_Rogers,director_Greg_Daniels,director_Harold_Ramis,director_Jeffrey_Blitz,director_Jennifer_Celotta,director_John_Krasinski,director_Ken_Kwapis,director_Ken_Whittingham,director_Matt_Sohn,director_Paul_Feig,director_Paul_Lieberstein,director_Rainn_Wilson,director_Randall_Einhorn,director_Steve_Carell,director_Troy_Miller,director_Tucker_Gates,low_appearance_director,multi_part
487,68,5243,22,7.0,48.0,9.0,5.0,0.0,54.0,0.0,0.0,0.0,7.0,50.0,0.0,6.0,18.0,19.0,130.0,0.0,9.0,81.0,4.0,0.0,8.0,9.0,9.0,0.0143737166324435,0.0985626283367556,0.0184804928131416,0.0102669404517453,0.0,0.1108829568788501,0.0,0.0,0.0,0.0143737166324435,0.1026694045174538,0.0,0.0123203285420944,0.0369609856262833,0.0390143737166324,0.2669404517453799,0.0,0.0184804928131416,0.1663244353182751,0.0082135523613963,0.0,0.0164271047227926,0.0184804928131416,0.0184804928131416,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2700.0,7020.0,4050.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
625,53,5950,27,25.0,19.0,1.0,0.0,0.0,47.0,35.0,0.0,0.0,0.0,134.0,0.0,3.0,29.0,6.0,117.0,0.0,3.0,126.0,6.0,0.0,2.0,3.0,1.0,0.1012145748987854,0.0769230769230769,0.0040485829959514,0.0,0.0,0.1902834008097166,0.1417004048582996,0.0,0.0,0.0,0.5425101214574899,0.0,0.0121457489878542,0.117408906882591,0.0242914979757085,0.4736842105263157,0.0,0.0121457489878542,0.5101214574898786,0.0242914979757085,0.0,0.0080971659919028,0.0121457489878542,0.0040485829959514,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,6298.0,5499.0,16884.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
234,48,2564,27,39.0,16.0,1.0,10.0,0.0,21.0,16.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0.0,20.0,2.0,22.0,0.0,2.0,0.0,2.0,7.0,0.1397849462365591,0.057347670250896,0.003584229390681,0.03584229390681,0.0,0.075268817204301,0.057347670250896,0.0,0.0,0.0,0.060931899641577,0.0,0.0,0.03584229390681,0.0,0.0,0.07168458781362,0.007168458781362,0.078853046594982,0.0,0.007168458781362,0.0,0.007168458781362,0.025089605734767,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,357.0,0.0,374.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
359,45,2766,24,35.0,17.0,1.0,10.0,0.0,34.0,16.0,0.0,0.0,0.0,33.0,0.0,4.0,7.0,1.0,74.0,0.0,20.0,31.0,6.0,0.0,5.0,1.0,0.0,0.2671755725190839,0.1297709923664122,0.0076335877862595,0.0763358778625954,0.0,0.2595419847328244,0.1221374045801526,0.0,0.0,0.0,0.2519083969465648,0.0,0.0305343511450381,0.0534351145038167,0.0076335877862595,0.5648854961832062,0.0,0.1526717557251908,0.2366412213740458,0.0458015267175572,0.0,0.0381679389312977,0.0076335877862595,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1122.0,2516.0,1023.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
264,43,3049,24,10.0,2.0,1.0,0.0,34.0,9.0,6.0,18.0,0.0,0.0,26.0,0.0,0.0,1.0,2.0,82.0,0.0,5.0,25.0,1.0,0.0,0.0,1.0,2.0,0.0313479623824451,0.006269592476489,0.0031347962382445,0.0,0.1065830721003134,0.0282131661442006,0.018808777429467,0.0564263322884012,0.0,0.0,0.0815047021943573,0.0,0.0,0.0031347962382445,0.006269592476489,0.2570532915360501,0.0,0.0156739811912225,0.0783699059561128,0.0031347962382445,0.0,0.0,0.0031347962382445,0.006269592476489,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,234.0,738.0,650.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
551,108,5567,20,14.0,23.0,10.0,0.0,0.0,67.0,0.0,0.0,0.0,16.0,41.0,0.0,20.0,13.0,0.0,139.0,0.0,3.0,50.0,13.0,0.0,78.0,5.0,18.0,0.0454545454545454,0.0746753246753246,0.0324675324675324,0.0,0.0,0.2175324675324675,0.0,0.0,0.0,0.0519480519480519,0.1331168831168831,0.0,0.0649350649350649,0.0422077922077922,0.0,0.4512987012987013,0.0,0.0097402597402597,0.1623376623376623,0.0422077922077922,0.0,0.2532467532467532,0.0162337662337662,0.0584415584415584,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,2747.0,9313.0,2050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
545,46,5427,28,45.0,49.0,0.0,9.0,0.0,83.0,0.0,0.0,0.0,6.0,67.0,0.0,8.0,14.0,12.0,147.0,0.0,8.0,24.0,9.0,0.0,7.0,7.0,0.0,0.1764705882352941,0.192156862745098,0.0,0.0352941176470588,0.0,0.3254901960784314,0.0,0.0,0.0,0.0235294117647058,0.2627450980392157,0.0,0.0313725490196078,0.0549019607843137,0.0470588235294117,0.5764705882352941,0.0,0.0313725490196078,0.0941176470588235,0.0352941176470588,0.0,0.0274509803921568,0.0274509803921568,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,5561.0,12201.0,1608.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
216,30,2218,16,3.0,4.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,12.0,25.0,9.0,0.0,5.0,0.0,70.0,0.0,0.0,33.0,2.0,0.0,0.0,4.0,7.0,0.0115830115830115,0.0154440154440154,0.0,0.0231660231660231,0.0,0.0849420849420849,0.0,0.0,0.0,0.0463320463320463,0.0965250965250965,0.0347490347490347,0.0,0.0193050193050193,0.0,0.2702702702702703,0.0,0.0,0.1274131274131274,0.0077220077220077,0.0,0.0,0.0154440154440154,0.027027027027027,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,550.0,1540.0,825.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
213,33,2628,15,0.0,7.0,1.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,6.0,0.0,50.0,0.0,6.0,15.0,3.0,0.0,7.0,6.0,5.0,0.0,0.0267175572519083,0.0038167938931297,0.0,0.0,0.2709923664122137,0.0,0.0,0.0,0.0,0.0763358778625954,0.0,0.0190839694656488,0.0229007633587786,0.0,0.1908396946564885,0.0,0.0229007633587786,0.0572519083969465,0.0114503816793893,0.0,0.0267175572519083,0.0229007633587786,0.0190839694656488,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1420.0,3550.0,300.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,59,2965,24,31.0,4.0,2.0,0.0,0.0,61.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,2.0,0.0,13.0,7.0,9.0,5.0,7.0,0.0,21.0,15.0,0.1156716417910447,0.0149253731343283,0.0074626865671641,0.0,0.0,0.2276119402985074,0.0373134328358208,0.0,0.0,0.0,0.0559701492537313,0.0,0.0,0.0186567164179104,0.0074626865671641,0.0,0.0485074626865671,0.0261194029850746,0.0335820895522388,0.0186567164179104,0.0261194029850746,0.0,0.0783582089552238,0.0559701492537313,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,915.0,0.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
290,32,2911,20,18.0,1.0,3.0,30.0,0.0,55.0,0.0,0.0,0.0,0.0,24.0,4.0,6.0,16.0,0.0,78.0,0.0,3.0,19.0,0.0,0.0,5.0,2.0,8.0,0.0681818181818181,0.0037878787878787,0.0113636363636363,0.1136363636363636,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.0909090909090909,0.0151515151515151,0.0227272727272727,0.0606060606060606,0.0,0.2954545454545454,0.0,0.0113636363636363,0.0719696969696969,0.0,0.0,0.0189393939393939,0.0075757575757575,0.0303030303030303,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1320.0,4290.0,456.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,96,4960,22,7.0,14.0,7.0,2.0,0.0,37.0,0.0,0.0,68.0,24.0,59.0,0.0,4.0,23.0,4.0,159.0,0.0,1.0,42.0,16.0,0.0,5.0,1.0,37.0,0.0318181818181818,0.0636363636363636,0.0318181818181818,0.009090909090909,0.0,0.1681818181818181,0.0,0.0,0.3090909090909091,0.109090909090909,0.2681818181818182,0.0,0.0181818181818181,0.1045454545454545,0.0181818181818181,0.7227272727272728,0.0,0.0045454545454545,0.1909090909090909,0.0727272727272727,0.0,0.0227272727272727,0.0045454545454545,0.1681818181818181,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,2183.0,5883.0,2478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
268,37,3192,21,7.0,3.0,4.0,15.0,34.0,32.0,3.0,0.0,0.0,0.0,19.0,0.0,3.0,1.0,6.0,72.0,0.0,7.0,24.0,2.0,0.0,5.0,2.0,26.0,0.0264150943396226,0.0113207547169811,0.0150943396226415,0.0566037735849056,0.1283018867924528,0.120754716981132,0.0113207547169811,0.0,0.0,0.0,0.0716981132075471,0.0,0.0113207547169811,0.0037735849056603,0.0226415094339622,0.2716981132075471,0.0,0.0264150943396226,0.090566037735849,0.0075471698113207,0.0,0.0188679245283018,0.0075471698113207,0.0981132075471698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,608.0,2304.0,456.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288,21,2790,18,3.0,2.0,0.0,0.0,36.0,25.0,1.0,0.0,0.0,0.0,30.0,0.0,2.0,1.0,0.0,76.0,0.0,0.0,33.0,1.0,0.0,24.0,1.0,0.0,0.01,0.0066666666666666,0.0,0.0,0.12,0.0833333333333333,0.0033333333333333,0.0,0.0,0.0,0.1,0.0,0.0066666666666666,0.0033333333333333,0.0,0.2533333333333333,0.0,0.0,0.11,0.0033333333333333,0.0,0.08,0.0033333333333333,0.0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,750.0,1900.0,990.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233,64,2718,15,7.0,7.0,12.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,2.0,5.0,65.0,0.0,7.0,11.0,4.0,0.0,0.0,2.0,16.0,0.0128440366972477,0.0128440366972477,0.0220183486238532,0.0,0.0,0.0458715596330275,0.0,0.0,0.0,0.0,0.1247706422018348,0.0,0.0018348623853211,0.0036697247706422,0.0091743119266055,0.1192660550458715,0.0,0.0128440366972477,0.0201834862385321,0.0073394495412844,0.0,0.0,0.0036697247706422,0.0293577981651376,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1700.0,1625.0,748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
494,166,6076,34,26.0,11.0,17.0,27.0,0.0,44.0,23.0,30.0,0.0,0.0,90.0,0.0,17.0,14.0,6.0,0.0,9.0,22.0,32.0,20.0,12.0,11.0,4.0,13.0,0.0830670926517571,0.0351437699680511,0.0543130990415335,0.0862619808306709,0.0,0.1405750798722044,0.0734824281150159,0.0958466453674121,0.0,0.0,0.2875399361022364,0.0,0.0543130990415335,0.0447284345047923,0.0191693290734824,0.0,0.0287539936102236,0.0702875399361022,0.1022364217252396,0.0638977635782747,0.0383386581469648,0.0351437699680511,0.0127795527156549,0.0415335463258785,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,3960.0,0.0,2880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,25,1098,12,1.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,18.0,0.0031746031746031,0.0063492063492063,0.0,0.0,0.0,0.0539682539682539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063492063492063,0.0,0.1396825396825396,0.0,0.0,0.0158730158730158,0.0,0.0,0.0031746031746031,0.0,0.0571428571428571,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,748.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,54,4965,30,44.0,39.0,4.0,30.0,0.0,87.0,22.0,0.0,0.0,0.0,89.0,0.0,0.0,30.0,9.0,0.0,0.0,28.0,34.0,7.0,0.0,0.0,4.0,0.0,0.1692307692307692,0.15,0.0153846153846153,0.1153846153846153,0.0,0.3346153846153846,0.0846153846153846,0.0,0.0,0.0,0.3423076923076923,0.0,0.0,0.1153846153846153,0.0346153846153846,0.0,0.0,0.1076923076923077,0.1307692307692307,0.0269230769230769,0.0,0.0,0.0153846153846153,0.0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,7743.0,0.0,3026.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,43,2436,20,7.0,8.0,2.0,8.0,0.0,31.0,0.0,0.0,36.0,0.0,21.0,0.0,0.0,5.0,0.0,75.0,0.0,5.0,5.0,23.0,0.0,0.0,1.0,0.0,0.0253623188405797,0.0289855072463768,0.0072463768115942,0.0289855072463768,0.0,0.1123188405797101,0.0,0.0,0.1304347826086956,0.0,0.0760869565217391,0.0,0.0,0.0181159420289855,0.0,0.2717391304347826,0.0,0.0181159420289855,0.0181159420289855,0.0833333333333333,0.0,0.0,0.0036231884057971,0.0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,651.0,2325.0,105.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
522,107,5960,54,31.0,23.0,8.0,19.0,0.0,76.0,11.0,0.0,0.0,0.0,73.0,0.0,12.0,31.0,15.0,2.0,9.0,18.0,45.0,17.0,0.0,15.0,8.0,13.0,0.06187624750499,0.0459081836327345,0.0159680638722554,0.0379241516966067,0.0,0.1516966067864271,0.0219560878243512,0.0,0.0,0.0,0.1457085828343313,0.0,0.0239520958083832,0.06187624750499,0.029940119760479,0.0039920159680638,0.0179640718562874,0.0359281437125748,0.0898203592814371,0.0339321357285429,0.0,0.029940119760479,0.0159680638722554,0.0259481037924151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,5548.0,152.0,3285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
284,46,2833,25,51.0,0.0,2.0,3.0,12.0,19.0,25.0,7.0,12.0,0.0,24.0,0.0,12.0,9.0,0.0,37.0,0.0,14.0,18.0,3.0,0.0,8.0,2.0,0.0,0.1307692307692307,0.0,0.0051282051282051,0.0076923076923076,0.0307692307692307,0.0487179487179487,0.0641025641025641,0.0179487179487179,0.0307692307692307,0.0,0.0615384615384615,0.0,0.0307692307692307,0.023076923076923,0.0,0.0948717948717948,0.0,0.0358974358974358,0.0461538461538461,0.0076923076923076,0.0,0.0205128205128205,0.0051282051282051,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,456.0,703.0,432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,24,2638,23,33.0,16.0,1.0,3.0,1.0,42.0,4.0,0.0,0.0,0.0,21.0,0.0,2.0,7.0,2.0,0.0,10.0,9.0,19.0,1.0,0.0,1.0,3.0,11.0,0.1466666666666666,0.0711111111111111,0.0044444444444444,0.0133333333333333,0.0044444444444444,0.1866666666666666,0.0177777777777777,0.0,0.0,0.0,0.0933333333333333,0.0,0.0088888888888888,0.0311111111111111,0.0088888888888888,0.0,0.0444444444444444,0.04,0.0844444444444444,0.0044444444444444,0.0,0.0044444444444444,0.0133333333333333,0.0488888888888888,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,882.0,0.0,399.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,55,2256,20,13.0,4.0,4.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,7.0,1.0,45.0,0.0,5.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0460992907801418,0.0141843971631205,0.0141843971631205,0.0212765957446808,0.0,0.0354609929078014,0.0,0.0,0.0,0.0,0.0673758865248227,0.0,0.0035460992907801,0.0248226950354609,0.0035460992907801,0.1595744680851064,0.0,0.0177304964539007,0.1170212765957446,0.0070921985815602,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,190.0,450.0,627.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
474,52,3984,21,41.0,4.0,2.0,0.0,0.0,73.0,0.0,0.0,0.0,6.0,66.0,26.0,6.0,7.0,2.0,125.0,0.0,0.0,36.0,8.0,0.0,9.0,4.0,16.0,0.1459074733096085,0.0142348754448398,0.0071174377224199,0.0,0.0,0.2597864768683274,0.0,0.0,0.0,0.0213523131672597,0.2348754448398576,0.092526690391459,0.0213523131672597,0.0249110320284697,0.0071174377224199,0.4448398576512455,0.0,0.0,0.1281138790035587,0.0284697508896797,0.0,0.0320284697508896,0.0142348754448398,0.0569395017793594,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,4818.0,9125.0,2376.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,41,2983,23,21.0,7.0,13.0,21.0,0.0,34.0,21.0,2.0,19.0,0.0,8.0,0.0,10.0,19.0,1.0,75.0,0.0,3.0,31.0,9.0,0.0,6.0,0.0,0.0,0.0654205607476635,0.0218068535825545,0.0404984423676012,0.0654205607476635,0.0,0.1059190031152648,0.0654205607476635,0.0062305295950155,0.0591900311526479,0.0,0.0249221183800623,0.0,0.0311526479750778,0.0591900311526479,0.0031152647975077,0.2336448598130841,0.0,0.0093457943925233,0.0965732087227414,0.02803738317757,0.0,0.0186915887850467,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,272.0,2550.0,248.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,11,2563,21,0.0,9.0,2.0,0.0,0.0,37.0,0.0,0.0,0.0,12.0,32.0,0.0,8.0,3.0,1.0,108.0,0.0,0.0,30.0,2.0,0.0,3.0,1.0,6.0,0.0,0.0416666666666666,0.0092592592592592,0.0,0.0,0.1712962962962963,0.0,0.0,0.0,0.0555555555555555,0.1481481481481481,0.0,0.037037037037037,0.0138888888888888,0.0046296296296296,0.5,0.0,0.0,0.1388888888888889,0.0092592592592592,0.0,0.0138888888888888,0.0046296296296296,0.0277777777777777,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1184.0,3996.0,960.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310,33,2964,26,14.0,1.0,0.0,8.0,0.0,26.0,14.0,25.0,30.0,0.0,32.0,0.0,9.0,7.0,3.0,42.0,0.0,12.0,36.0,10.0,0.0,6.0,3.0,0.0,0.0492957746478873,0.0035211267605633,0.0,0.028169014084507,0.0,0.0915492957746478,0.0492957746478873,0.0880281690140845,0.1056338028169014,0.0,0.1126760563380281,0.0,0.0316901408450704,0.0246478873239436,0.0105633802816901,0.1478873239436619,0.0,0.0422535211267605,0.1267605633802817,0.0352112676056338,0.0,0.0211267605633802,0.0105633802816901,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,832.0,1092.0,1152.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
274,30,2579,22,16.0,17.0,3.0,0.0,0.0,28.0,23.0,0.0,0.0,0.0,17.0,0.0,11.0,7.0,1.0,84.0,0.0,5.0,19.0,25.0,0.0,2.0,1.0,0.0,0.0551724137931034,0.0586206896551724,0.0103448275862068,0.0,0.0,0.096551724137931,0.0793103448275862,0.0,0.0,0.0,0.0586206896551724,0.0,0.0379310344827586,0.0241379310344827,0.0034482758620689,0.2896551724137931,0.0,0.0172413793103448,0.0655172413793103,0.0862068965517241,0.0,0.0068965517241379,0.0034482758620689,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,476.0,2352.0,323.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
334,70,2962,24,16.0,6.0,2.0,0.0,19.0,37.0,11.0,0.0,0.0,0.0,39.0,0.0,3.0,13.0,3.0,95.0,0.0,13.0,16.0,27.0,0.0,8.0,5.0,6.0,0.0453257790368272,0.0169971671388102,0.0056657223796034,0.0,0.0538243626062322,0.1048158640226629,0.0311614730878186,0.0,0.0,0.0,0.1104815864022662,0.0,0.0084985835694051,0.036827195467422,0.0084985835694051,0.2691218130311614,0.0,0.036827195467422,0.0453257790368272,0.0764872521246459,0.0,0.0226628895184136,0.0141643059490084,0.0169971671388102,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1443.0,3515.0,624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
328,64,3229,19,3.0,3.0,1.0,4.0,0.0,45.0,9.0,15.0,0.0,0.0,37.0,0.0,28.0,8.0,0.0,86.0,0.0,9.0,27.0,4.0,0.0,4.0,2.0,0.0,0.0101694915254237,0.0101694915254237,0.0033898305084745,0.0135593220338983,0.0,0.1525423728813559,0.0305084745762711,0.0508474576271186,0.0,0.0,0.1254237288135593,0.0,0.0949152542372881,0.0271186440677966,0.0,0.2915254237288135,0.0,0.0305084745762711,0.0915254237288135,0.0135593220338983,0.0,0.0135593220338983,0.0067796610169491,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1665.0,3870.0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
294,56,3042,24,9.0,21.0,1.0,3.0,6.0,53.0,18.0,0.0,0.0,25.0,22.0,0.0,0.0,3.0,4.0,0.0,6.0,21.0,45.0,14.0,0.0,0.0,0.0,5.0,0.0235602094240837,0.0549738219895288,0.0026178010471204,0.0078534031413612,0.0157068062827225,0.1387434554973822,0.0471204188481675,0.0,0.0,0.0654450261780104,0.0575916230366492,0.0,0.0,0.0078534031413612,0.0104712041884816,0.0,0.0157068062827225,0.0549738219895288,0.1178010471204188,0.0366492146596858,0.0,0.0,0.0,0.013089005235602,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1166.0,0.0,990.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
