n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,michael_dummy,dwight_dummy,jim_dummy,pam_dummy,andy_dummy,angela_dummy,kevin_dummy,erin_dummy,oscar_dummy,ryan_dummy,darryl_dummy,phyllis_dummy,kelly_dummy,toby_dummy,jan_dummy,stanley_dummy,meredith_dummy,holly_dummy,nellie_dummy,gabe_dummy,robert_dummy,creed_dummy,david_dummy,karen_dummy,Jim:Dwight,Michael:Dwight,Jim:Pam,writer_Aaron_Shure,writer_Allison_Silverman,writer_B.J._Novak,writer_Brent_Forrester,writer_Carrie_Kemper,writer_Charlie_Grandy,writer_Daniel_Chun,writer_Gene_Stupnitsky;Lee_Eisenberg,writer_Greg_Daniels,writer_Halsted_Sullivan;Warren_Lieberstein,writer_Jennifer_Celotta,writer_Justin_Spitzer,writer_Lee_Eisenberg;Gene_Stupnitsky,writer_Michael_Schur,writer_Mindy_Kaling,writer_Owen_Ellickson,writer_Paul_Lieberstein,writer_Robert_Padnick,writer_Steve_Hely,writer_Warren_Lieberstein;Halsted_Sullivan,low_appearance_writer,director_B.J._Novak,director_Brent_Forrester,director_Charles_McDougall,director_David_Rogers,director_Greg_Daniels,director_Harold_Ramis,director_Jeffrey_Blitz,director_Jennifer_Celotta,director_John_Krasinski,director_Ken_Kwapis,director_Ken_Whittingham,director_Matt_Sohn,director_Paul_Feig,director_Paul_Lieberstein,director_Rainn_Wilson,director_Randall_Einhorn,director_Steve_Carell,director_Troy_Miller,director_Tucker_Gates,low_appearance_director,multi_part
323,44,2720,16,18.0,23.0,1.0,0.0,6.0,29.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,3.0,1.0,100.0,0.0,31.0,58.0,2.0,0.0,0.0,4.0,2.0,0.0818181818181818,0.1045454545454545,0.0045454545454545,0.0,0.0272727272727272,0.1318181818181818,0.0,0.0,0.0,0.0,0.1409090909090909,0.0,0.0045454545454545,0.0136363636363636,0.0045454545454545,0.4545454545454545,0.0,0.1409090909090909,0.2636363636363636,0.009090909090909,0.0,0.0,0.0181818181818181,0.009090909090909,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,899.0,2900.0,1798.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
416,93,4855,26,23.0,16.0,4.0,6.0,1.0,73.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,8.0,3.0,118.0,0.0,11.0,32.0,11.0,0.0,0.0,28.0,0.0,0.0626702997275204,0.0435967302452316,0.0108991825613079,0.0163487738419618,0.0027247956403269,0.1989100817438692,0.0,0.0,0.0,0.0,0.0953678474114441,0.0,0.0081743869209809,0.0217983651226158,0.0081743869209809,0.3215258855585831,0.0,0.0299727520435967,0.0871934604904632,0.0299727520435967,0.0,0.0,0.0762942779291553,0.0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,2555.0,8614.0,1120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
508,102,5151,19,22.0,6.0,3.0,0.0,45.0,60.0,0.0,0.0,0.0,43.0,65.0,40.0,3.0,17.0,6.0,118.0,0.0,11.0,46.0,4.0,0.0,4.0,7.0,0.0,0.1189189189189189,0.0324324324324324,0.0162162162162162,0.0,0.2432432432432432,0.3243243243243243,0.0,0.0,0.0,0.2324324324324324,0.3513513513513513,0.2162162162162162,0.0162162162162162,0.0918918918918919,0.0324324324324324,0.6378378378378379,0.0,0.0594594594594594,0.2486486486486486,0.0216216216216216,0.0,0.0216216216216216,0.0378378378378378,0.0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,3900.0,7080.0,2990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
290,36,3205,21,45.0,8.0,1.0,23.0,0.0,67.0,15.0,0.0,0.0,0.0,30.0,0.0,8.0,5.0,2.0,0.0,0.0,4.0,29.0,2.0,0.0,12.0,7.0,2.0,0.1530612244897959,0.0272108843537414,0.0034013605442176,0.0782312925170068,0.0,0.227891156462585,0.0510204081632653,0.0,0.0,0.0,0.1020408163265306,0.0,0.0272108843537414,0.0170068027210884,0.0068027210884353,0.0,0.0,0.0136054421768707,0.0986394557823129,0.0068027210884353,0.0,0.0408163265306122,0.0238095238095238,0.0068027210884353,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,2010.0,0.0,870.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,37,3141,22,53.0,7.0,2.0,5.0,0.0,16.0,24.0,4.0,0.0,0.0,19.0,0.0,13.0,9.0,1.0,0.0,36.0,7.0,29.0,10.0,18.0,30.0,1.0,1.0,0.1827586206896551,0.0241379310344827,0.0068965517241379,0.0172413793103448,0.0,0.0551724137931034,0.0827586206896551,0.0137931034482758,0.0,0.0,0.0655172413793103,0.0,0.0448275862068965,0.0310344827586206,0.0034482758620689,0.0,0.1241379310344827,0.0241379310344827,0.1,0.0344827586206896,0.0620689655172413,0.1034482758620689,0.0034482758620689,0.0034482758620689,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,304.0,0.0,551.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,26,2816,15,23.0,3.0,1.0,13.0,0.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,8.0,0.0,87.0,0.0,2.0,16.0,7.0,0.0,6.0,23.0,10.0,0.0942622950819672,0.0122950819672131,0.0040983606557377,0.0532786885245901,0.0,0.1311475409836065,0.0,0.0,0.0,0.0,0.0942622950819672,0.0,0.0040983606557377,0.0327868852459016,0.0,0.3565573770491803,0.0,0.0081967213114754,0.0655737704918032,0.0286885245901639,0.0,0.0245901639344262,0.0942622950819672,0.040983606557377,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,736.0,2784.0,368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
264,52,2740,25,0.0,4.0,4.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,5.0,2.0,77.0,0.0,1.0,21.0,0.0,0.0,10.0,6.0,13.0,0.0,0.0141342756183745,0.0141342756183745,0.0035335689045936,0.0,0.0812720848056537,0.0,0.0,0.0,0.0,0.0600706713780918,0.0,0.0212014134275618,0.0176678445229682,0.0070671378091872,0.2720848056537102,0.0,0.0035335689045936,0.0742049469964664,0.0,0.0,0.0353356890459364,0.0212014134275618,0.0459363957597173,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,391.0,1771.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
269,40,2659,16,0.0,13.0,16.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,2.0,0.0,108.0,0.0,7.0,27.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0492424242424242,0.0606060606060606,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1136363636363636,0.0,0.0113636363636363,0.0075757575757575,0.0,0.4090909090909091,0.0,0.0265151515151515,0.1022727272727272,0.0113636363636363,0.0,0.0037878787878787,0.0113636363636363,0.0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,990.0,3564.0,810.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,20,2015,21,0.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,19.0,4.0,6.0,4.0,1.0,49.0,0.0,0.0,15.0,15.0,0.0,0.0,2.0,2.0,0.0,0.0115384615384615,0.0,0.0,0.0,0.0961538461538461,0.0,0.0,0.0,0.0,0.073076923076923,0.0153846153846153,0.023076923076923,0.0153846153846153,0.0038461538461538,0.1884615384615384,0.0,0.0,0.0576923076923076,0.0576923076923076,0.0,0.0,0.0076923076923076,0.0076923076923076,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,475.0,1225.0,285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,42,2683,19,8.0,12.0,1.0,6.0,0.0,27.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,3.0,36.0,65.0,0.0,5.0,6.0,19.0,0.0,0.0,4.0,15.0,0.0296296296296296,0.0444444444444444,0.0037037037037037,0.0222222222222222,0.0,0.1,0.0,0.0,0.0,0.0,0.0962962962962963,0.0,0.0037037037037037,0.0111111111111111,0.1333333333333333,0.2407407407407407,0.0,0.0185185185185185,0.0222222222222222,0.0703703703703703,0.0,0.0,0.0148148148148148,0.0555555555555555,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,702.0,1755.0,156.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
322,42,2890,19,0.0,52.0,3.0,6.0,3.0,57.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,8.0,0.0,9.0,22.0,17.0,12.0,0.0,0.0,14.0,8.0,0.0,0.1037924151696606,0.0059880239520958,0.0119760479041916,0.0059880239520958,0.1137724550898203,0.0119760479041916,0.0,0.0,0.0,0.0578842315369261,0.0,0.0,0.0319361277445109,0.0159680638722554,0.0,0.0179640718562874,0.0439121756487025,0.0339321357285429,0.0239520958083832,0.0,0.0,0.0279441117764471,0.0159680638722554,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1653.0,0.0,493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,50,2876,20,37.0,9.0,1.0,16.0,0.0,24.0,38.0,21.0,38.0,0.0,23.0,0.0,1.0,13.0,1.0,73.0,0.0,17.0,24.0,3.0,0.0,6.0,1.0,0.0,0.1293706293706293,0.0314685314685314,0.0034965034965034,0.0559440559440559,0.0,0.0839160839160839,0.1328671328671328,0.0734265734265734,0.1328671328671328,0.0,0.0804195804195804,0.0,0.0034965034965034,0.0454545454545454,0.0034965034965034,0.2552447552447552,0.0,0.0594405594405594,0.0839160839160839,0.0104895104895104,0.0,0.0209790209790209,0.0034965034965034,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,552.0,1752.0,552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,33,2604,14,0.0,6.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,9.0,1.0,83.0,0.0,10.0,33.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0454545454545454,0.005050505050505,0.4191919191919191,0.0,0.0505050505050505,0.1666666666666666,0.0101010101010101,0.0,0.0252525252525252,0.0151515151515151,0.0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3025.0,4565.0,1815.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198,50,2482,18,0.0,4.0,0.0,0.0,12.0,19.0,0.0,0.0,0.0,16.0,16.0,0.0,13.0,5.0,2.0,45.0,0.0,2.0,23.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0146520146520146,0.0,0.0,0.0439560439560439,0.0695970695970696,0.0,0.0,0.0,0.0586080586080586,0.0586080586080586,0.0,0.0476190476190476,0.0183150183150183,0.0073260073260073,0.1648351648351648,0.0,0.0073260073260073,0.0842490842490842,0.0109890109890109,0.0,0.0146520146520146,0.0,0.0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,304.0,855.0,368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,54,2775,18,48.0,7.0,0.0,15.0,0.0,48.0,8.0,22.0,0.0,0.0,36.0,0.0,5.0,10.0,0.0,0.0,0.0,11.0,17.0,2.0,31.0,3.0,7.0,8.0,0.1643835616438356,0.023972602739726,0.0,0.0513698630136986,0.0,0.1643835616438356,0.0273972602739726,0.0753424657534246,0.0,0.0,0.1232876712328767,0.0,0.0171232876712328,0.0342465753424657,0.0,0.0,0.0,0.0376712328767123,0.0582191780821917,0.0068493150684931,0.1061643835616438,0.0102739726027397,0.023972602739726,0.0273972602739726,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1728.0,0.0,612.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
298,41,2876,20,6.0,2.0,2.0,0.0,11.0,38.0,0.0,0.0,0.0,0.0,31.0,0.0,10.0,2.0,2.0,90.0,0.0,3.0,26.0,3.0,0.0,18.0,0.0,29.0,0.0219780219780219,0.0073260073260073,0.0073260073260073,0.0,0.0402930402930402,0.1391941391941392,0.0,0.0,0.0,0.0,0.1135531135531135,0.0,0.0366300366300366,0.0073260073260073,0.0073260073260073,0.3296703296703296,0.0,0.0109890109890109,0.0952380952380952,0.0109890109890109,0.0,0.0659340659340659,0.0,0.1062271062271062,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1178.0,3420.0,806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
270,48,2702,16,13.0,13.0,2.0,9.0,0.0,35.0,0.0,0.0,10.0,38.0,27.0,0.0,2.0,4.0,1.0,79.0,0.0,3.0,25.0,7.0,0.0,0.0,2.0,0.0,0.05078125,0.05078125,0.0078125,0.03515625,0.0,0.13671875,0.0,0.0,0.0390625,0.1484375,0.10546875,0.0,0.0078125,0.015625,0.00390625,0.30859375,0.0,0.01171875,0.09765625,0.02734375,0.0,0.0,0.0078125,0.0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,945.0,2765.0,675.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,58,2464,23,5.0,3.0,1.0,0.0,9.0,73.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,14.0,2.0,90.0,0.0,3.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0169491525423728,0.0101694915254237,0.0033898305084745,0.0,0.0305084745762711,0.247457627118644,0.0,0.0,0.0,0.0,0.047457627118644,0.0,0.0067796610169491,0.047457627118644,0.0067796610169491,0.3050847457627119,0.0,0.0101694915254237,0.0169491525423728,0.0135593220338983,0.0,0.0,0.0169491525423728,0.0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1022.0,6570.0,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,39,3028,13,0.0,3.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,8.0,55.0,0.0,0.0,5.0,0.0,106.0,0.0,1.0,45.0,0.0,0.0,12.0,3.0,7.0,0.0,0.0086705202312138,0.0,0.0,0.0,0.0809248554913294,0.0,0.0,0.0,0.0231213872832369,0.1589595375722543,0.0,0.0,0.0144508670520231,0.0,0.3063583815028902,0.0,0.0028901734104046,0.130057803468208,0.0,0.0,0.0346820809248554,0.0086705202312138,0.0202312138728323,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1540.0,2968.0,2475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,26,3038,23,22.0,3.0,1.0,0.0,8.0,36.0,21.0,0.0,0.0,0.0,38.0,0.0,1.0,6.0,0.0,68.0,0.0,2.0,14.0,4.0,0.0,4.0,2.0,0.0,0.0398550724637681,0.0054347826086956,0.0018115942028985,0.0,0.0144927536231884,0.0652173913043478,0.0380434782608695,0.0,0.0,0.0,0.0688405797101449,0.0,0.0018115942028985,0.0108695652173913,0.0,0.1231884057971014,0.0,0.0036231884057971,0.0253623188405797,0.0072463768115942,0.0,0.0072463768115942,0.0036231884057971,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1368.0,2448.0,532.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,81,2245,28,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,15.0,4.0,6.0,2.0,1.0,4.0,0.0,75.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0071942446043165,0.0,0.0035971223021582,0.0,0.0,0.014388489208633,0.0035971223021582,0.0,0.0539568345323741,0.014388489208633,0.0215827338129496,0.0071942446043165,0.0035971223021582,0.014388489208633,0.0,0.2697841726618705,0.0,0.0071942446043165,0.0287769784172661,0.0,0.0,0.0071942446043165,0.0,0.0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,24.0,300.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
281,55,3469,18,18.0,8.0,2.0,0.0,9.0,38.0,0.0,0.0,0.0,0.0,22.0,9.0,9.0,5.0,2.0,105.0,0.0,5.0,23.0,1.0,0.0,3.0,12.0,4.0,0.1,0.0444444444444444,0.0111111111111111,0.0,0.05,0.2111111111111111,0.0,0.0,0.0,0.0,0.1222222222222222,0.05,0.05,0.0277777777777777,0.0111111111111111,0.5833333333333334,0.0,0.0277777777777777,0.1277777777777777,0.0055555555555555,0.0,0.0166666666666666,0.0666666666666666,0.0222222222222222,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,836.0,3990.0,506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,45,2760,18,34.0,12.0,8.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,46.0,4.0,10.0,8.0,0.0,53.0,0.0,6.0,14.0,1.0,0.0,2.0,1.0,0.0,0.1642512077294686,0.0579710144927536,0.038647342995169,0.0,0.0,0.1497584541062802,0.0,0.0,0.0,0.0,0.2222222222222222,0.0193236714975845,0.0483091787439613,0.038647342995169,0.0,0.2560386473429952,0.0,0.0289855072463768,0.0676328502415458,0.0048309178743961,0.0,0.0096618357487922,0.0048309178743961,0.0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1426.0,1643.0,644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
257,55,2834,17,0.0,12.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,3.0,0.0,88.0,0.0,9.0,24.0,12.0,0.0,4.0,4.0,22.0,0.0,0.0459770114942528,0.0114942528735632,0.0,0.0,0.1264367816091954,0.0,0.0,0.0,0.0,0.10727969348659,0.0,0.0076628352490421,0.0114942528735632,0.0,0.3371647509578544,0.0,0.0344827586206896,0.0919540229885057,0.0459770114942528,0.0,0.0153256704980842,0.0153256704980842,0.0842911877394636,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,924.0,2904.0,672.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,46,3064,27,14.0,0.0,1.0,0.0,14.0,26.0,3.0,0.0,0.0,0.0,37.0,0.0,0.0,4.0,1.0,71.0,0.0,18.0,12.0,7.0,0.0,18.0,4.0,0.0,0.0460526315789473,0.0,0.0032894736842105,0.0,0.0460526315789473,0.0855263157894736,0.0098684210526315,0.0,0.0,0.0,0.1217105263157894,0.0,0.0,0.0131578947368421,0.0032894736842105,0.2335526315789473,0.0,0.0592105263157894,0.0394736842105263,0.0230263157894736,0.0,0.0592105263157894,0.0131578947368421,0.0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,962.0,1846.0,444.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,124,2997,21,38.0,5.0,6.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,42.0,0.0,9.0,14.0,4.0,95.0,0.0,10.0,27.0,7.0,0.0,1.0,12.0,1.0,0.1144578313253012,0.0150602409638554,0.0180722891566265,0.0,0.0,0.0602409638554216,0.0210843373493975,0.0,0.0,0.0,0.1265060240963855,0.0,0.0271084337349397,0.0421686746987951,0.0120481927710843,0.286144578313253,0.0,0.0301204819277108,0.0813253012048192,0.0210843373493975,0.0,0.003012048192771,0.036144578313253,0.003012048192771,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,840.0,1900.0,1134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283,35,3064,26,0.0,2.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,6.0,1.0,100.0,0.0,0.0,27.0,6.0,0.0,1.0,1.0,26.0,0.0,0.0055401662049861,0.0,0.0249307479224376,0.0,0.0304709141274238,0.0,0.0,0.0,0.0304709141274238,0.0443213296398892,0.0,0.0,0.0166204986149584,0.002770083102493,0.2770083102493075,0.0,0.0,0.074792243767313,0.0166204986149584,0.0,0.002770083102493,0.002770083102493,0.0720221606648199,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,176.0,1100.0,432.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288,38,2865,20,28.0,3.0,1.0,0.0,4.0,56.0,8.0,13.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,23.0,1.0,33.0,0.0,1.0,7.0,0.0825958702064896,0.0088495575221238,0.0029498525073746,0.0,0.0117994100294985,0.1651917404129793,0.023598820058997,0.0383480825958702,0.0,0.0,0.1415929203539823,0.0,0.0,0.0029498525073746,0.0,0.0,0.0442477876106194,0.0029498525073746,0.0678466076696165,0.0029498525073746,0.0973451327433628,0.0,0.0029498525073746,0.0206489675516224,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,2688.0,0.0,1104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273,72,2512,25,12.0,3.0,0.0,0.0,13.0,41.0,3.0,0.0,38.0,0.0,24.0,0.0,0.0,5.0,2.0,55.0,0.0,2.0,25.0,4.0,0.0,0.0,2.0,2.0,0.0449438202247191,0.0112359550561797,0.0,0.0,0.048689138576779,0.1535580524344569,0.0112359550561797,0.0,0.1423220973782771,0.0,0.0898876404494382,0.0,0.0,0.0187265917602996,0.0074906367041198,0.2059925093632958,0.0,0.0074906367041198,0.0936329588014981,0.0149812734082397,0.0,0.0,0.0074906367041198,0.0074906367041198,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,984.0,2255.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244,44,2804,20,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,28.0,14.0,0.0,15.0,4.0,1.0,79.0,0.0,1.0,21.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0066371681415929,0.0066371681415929,0.0110619469026548,0.0,0.0,0.0,0.0619469026548672,0.0309734513274336,0.0,0.0331858407079646,0.0088495575221238,0.0022123893805309,0.1747787610619469,0.0,0.0022123893805309,0.0464601769911504,0.0,0.0,0.0221238938053097,0.0,0.0088495575221238,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,70.0,395.0,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,20,3063,21,0.0,5.0,0.0,27.0,0.0,12.0,0.0,0.0,0.0,55.0,22.0,0.0,9.0,4.0,5.0,76.0,0.0,0.0,26.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0196850393700787,0.0,0.1062992125984252,0.0,0.0472440944881889,0.0,0.0,0.0,0.2165354330708661,0.0866141732283464,0.0,0.0354330708661417,0.0157480314960629,0.0196850393700787,0.2992125984251969,0.0,0.0,0.1023622047244094,0.0354330708661417,0.0,0.0078740157480314,0.0039370078740157,0.0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,264.0,912.0,572.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
260,42,2537,20,5.0,7.0,0.0,4.0,0.0,40.0,0.0,0.0,0.0,32.0,21.0,9.0,2.0,12.0,0.0,69.0,0.0,0.0,22.0,8.0,0.0,7.0,1.0,3.0,0.0174825174825174,0.0244755244755244,0.0,0.0139860139860139,0.0,0.1398601398601398,0.0,0.0,0.0,0.1118881118881118,0.0734265734265734,0.0314685314685314,0.0069930069930069,0.0419580419580419,0.0,0.2412587412587412,0.0,0.0,0.0769230769230769,0.0279720279720279,0.0,0.0244755244755244,0.0034965034965034,0.0104895104895104,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,840.0,2760.0,462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
