n_lines,n_directions,n_words,n_speak_char,andy,angela,darryl,dwight,erin,holly,jan,jim,kelly,kevin,meredith,michael,oscar,pam,phyllis,ryan,stanley,toby,andy_perc,angela_perc,darryl_perc,dwight_perc,erin_perc,holly_perc,jan_perc,jim_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,oscar_perc,pam_perc,phyllis_perc,ryan_perc,stanley_perc,toby_perc,multi_part,Alex Hardcastle_dummy,Amy Heckerling_dummy,Asaad Kelada_dummy,B.J. Novak_dummy,Brent Forrester_dummy,Brian Baumgartner_dummy,Bryan Cranston_dummy,Bryan Gordon_dummy,Charles McDougal_dummy,Charles McDougall_dummy,Charlie Grandy_dummy,Claire Scanlon_dummy,Claire Scanlong_dummy,Craig Zisk_dummy,Daniel Chun_dummy,Danny Leiner_dummy,David Rogers_dummy,Dean Holland_dummy,Dennie Gordon_dummy,Ed Helms_dummy,Eric Appel_dummy,Gene Stupnitsky_dummy,Greg Daneils_dummy,Greg Daniels_dummy,Harold Ramis_dummy,J.J. Abrams_dummy,Jason Reitman_dummy,Jeffrey Blitz_dummy,Jennifer Celotta_dummy,Jesse Peretz_dummy,John Krasinski_dummy,John Scott_dummy,Jon Favreau_dummy,Joss Whedon_dummy,Julian Farino_dummy,Kelly Cantley-Kashima_dummy,Ken Kwapis_dummy,Ken Whittingham_dummy,Ken Wittingham_dummy,Lee Eisenberg_dummy,Lee Kirk_dummy,Marc Webb_dummy,Matt Sohn_dummy,Michael Spiller_dummy,Miguel Arteta_dummy,Mindy Kaling_dummy,Paul Feig_dummy,Paul Lieberstein_dummy,Paul Lieerstein_dummy,Rainn Wilson_dummy,Randall Einhorn_dummy,Reginald Hudlin_dummy,Rodman Flender_dummy,Roger Nygard_dummy,Seth Gordon_dummy,Stephen Merchant_dummy,Steve Carell_dummy,Troy Miller_dummy,Tucker Gates_dummy,Victor Nelli Jr._dummy,Aaron Shure_dummy,Allison Silverman_dummy,Amelie Gillette_dummy,Anthony Q. Farrell_dummy,B.J. Novak_dummy.1,Brent Forrester_dummy.1,Caroline Williams_dummy,Carrie Kemper_dummy,Charlie Grandy_dummy.1,Dan Greaney_dummy,Dan Sterling_dummy,Daniel Chun_dummy.1,Gabe Miller_dummy,Gene Stupnitsky_dummy.1,Graham Wagner_dummy,Greg Daniels_dummy.1,Halsted Sullivan_dummy,Jason Kessler_dummy,Jennifer Celotta_dummy.1,Jon Vitti_dummy,Jonathan Green_dummy,Jonathan Huges_dummy,Justin Spitzer_dummy,Larry Willmore_dummy,Lee Eisenberg_dummy.1,Lester Lewis_dummy,Michael Schur_dummy,Mindy Kaling_dummy.1,Nicki Schwartz-Wright_dummy,Owen Ellickson_dummy,Paul Lieberstein_dummy.1,Peter Ocko_dummy,Ricky Gervais_dummy,Robert Padnick_dummy,Ryan Koh_dummy,Stephen Merchant_dummy.1,Steve Carell_dummy.1,Steve Hely_dummy,Tim McAuliffe_dummy,Warren Lieberstein_dummy,Andy_dummy,Angela_dummy,Creed_dummy,Darryl_dummy,Dwight_dummy,Erin_dummy,Jim_dummy,Kelly_dummy,Kevin_dummy,Meredith_dummy,Michael_dummy,Oscar_dummy,Pam_dummy,Phyllis_dummy,Ryan_dummy,Stanley_dummy,Toby_dummy
213,28,2108,26,14.0,10.0,0.0,6.0,0.0,0.0,0.0,19.0,15.0,6.0,2.0,56.0,0.0,23.0,2.0,7.0,1.0,2.0,0.0544747081712062,0.0389105058365758,0.0,0.0233463035019455,0.0,0.0,0.0,0.0739299610894941,0.0583657587548638,0.0233463035019455,0.0077821011673151,0.2178988326848249,0.0,0.0894941634241245,0.0077821011673151,0.0272373540856031,0.0038910505836575,0.0077821011673151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
257,23,2330,17,0.0,5.0,0.0,29.0,0.0,0.0,6.0,25.0,3.0,3.0,2.0,77.0,0.0,30.0,0.0,6.0,1.0,0.0,0.0,0.0234741784037558,0.0,0.136150234741784,0.0,0.0,0.028169014084507,0.1173708920187793,0.0140845070422535,0.0140845070422535,0.0093896713615023,0.3615023474178404,0.0,0.1408450704225352,0.0,0.028169014084507,0.0046948356807511,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0
321,37,2822,22,43.0,0.0,23.0,55.0,13.0,0.0,0.0,40.0,6.0,15.0,0.0,0.0,4.0,65.0,2.0,6.0,0.0,4.0,0.1799163179916318,0.0,0.0962343096234309,0.2301255230125523,0.0543933054393305,0.0,0.0,0.1673640167364016,0.0251046025104602,0.0627615062761506,0.0,0.0,0.0167364016736401,0.2719665271966527,0.00836820083682,0.0251046025104602,0.0,0.0167364016736401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
325,82,2711,26,69.0,10.0,0.0,16.0,0.0,0.0,0.0,22.0,15.0,2.0,5.0,77.0,38.0,14.0,2.0,13.0,3.0,0.0,0.2518248175182482,0.0364963503649635,0.0,0.0583941605839416,0.0,0.0,0.0,0.0802919708029197,0.0547445255474452,0.0072992700729927,0.0182481751824817,0.2810218978102189,0.1386861313868613,0.0510948905109489,0.0072992700729927,0.0474452554744525,0.010948905109489,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
361,43,2950,17,0.0,5.0,0.0,60.0,0.0,0.0,0.0,55.0,1.0,2.0,1.0,124.0,3.0,57.0,3.0,13.0,4.0,7.0,0.0,0.0156739811912225,0.0,0.1880877742946708,0.0,0.0,0.0,0.1724137931034483,0.0031347962382445,0.006269592476489,0.0031347962382445,0.3887147335423197,0.0094043887147335,0.1786833855799373,0.0094043887147335,0.0407523510971786,0.012539184952978,0.0219435736677116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
261,32,2811,21,33.0,1.0,7.0,21.0,32.0,0.0,0.0,38.0,1.0,8.0,2.0,0.0,1.0,17.0,4.0,1.0,1.0,3.0,0.1392405063291139,0.0042194092827004,0.0295358649789029,0.0886075949367088,0.1350210970464135,0.0,0.0,0.160337552742616,0.0042194092827004,0.0337552742616033,0.0084388185654008,0.0,0.0042194092827004,0.0717299578059071,0.0168776371308016,0.0042194092827004,0.0042194092827004,0.0126582278481012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
281,32,2914,13,8.0,0.0,0.0,38.0,0.0,0.0,0.0,69.0,0.0,2.0,0.0,82.0,10.0,18.0,2.0,0.0,10.0,7.0,0.014519056261343,0.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.1252268602540834,0.0,0.0036297640653357,0.0,0.1488203266787658,0.0181488203266787,0.0326678765880217,0.0036297640653357,0.0,0.0181488203266787,0.0127041742286751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1
262,16,2519,18,5.0,4.0,0.0,45.0,0.0,0.0,7.0,45.0,6.0,3.0,0.0,33.0,0.0,52.0,2.0,36.0,6.0,1.0,0.0172413793103448,0.0137931034482758,0.0,0.1551724137931034,0.0,0.0,0.0241379310344827,0.1551724137931034,0.0206896551724137,0.0103448275862068,0.0,0.1137931034482758,0.0,0.1793103448275862,0.0068965517241379,0.1241379310344827,0.0206896551724137,0.0034482758620689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1
355,47,3556,19,2.0,11.0,43.0,18.0,0.0,0.0,30.0,41.0,14.0,8.0,0.0,106.0,4.0,16.0,4.0,9.0,4.0,17.0,0.0041666666666666,0.0229166666666666,0.0895833333333333,0.0375,0.0,0.0,0.0625,0.0854166666666666,0.0291666666666666,0.0166666666666666,0.0,0.2208333333333333,0.0083333333333333,0.0333333333333333,0.0083333333333333,0.01875,0.0083333333333333,0.0354166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
286,63,3156,34,25.0,8.0,2.0,16.0,9.0,0.0,0.0,38.0,2.0,4.0,0.0,74.0,2.0,33.0,5.0,6.0,3.0,3.0,0.0943396226415094,0.030188679245283,0.0075471698113207,0.060377358490566,0.0339622641509433,0.0,0.0,0.1433962264150943,0.0075471698113207,0.0150943396226415,0.0,0.2792452830188679,0.0075471698113207,0.1245283018867924,0.0188679245283018,0.0226415094339622,0.0113207547169811,0.0113207547169811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
295,35,2667,30,49.0,20.0,15.0,27.0,9.0,0.0,0.0,31.0,4.0,3.0,2.0,0.0,11.0,22.0,5.0,0.0,1.0,5.0,0.1891891891891892,0.0772200772200772,0.0579150579150579,0.1042471042471042,0.0347490347490347,0.0,0.0,0.1196911196911196,0.0154440154440154,0.0115830115830115,0.0077220077220077,0.0,0.0424710424710424,0.0849420849420849,0.0193050193050193,0.0,0.0038610038610038,0.0193050193050193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
508,102,5151,19,22.0,6.0,0.0,60.0,0.0,0.0,43.0,65.0,3.0,17.0,6.0,118.0,11.0,46.0,4.0,4.0,7.0,0.0,0.1189189189189189,0.0324324324324324,0.0,0.3243243243243243,0.0,0.0,0.2324324324324324,0.3513513513513513,0.0162162162162162,0.0918918918918919,0.0324324324324324,0.6378378378378379,0.0594594594594594,0.2486486486486486,0.0216216216216216,0.0216216216216216,0.0378378378378378,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
216,30,2218,16,3.0,4.0,6.0,22.0,0.0,0.0,12.0,25.0,0.0,5.0,0.0,70.0,0.0,33.0,2.0,0.0,4.0,7.0,0.0115830115830115,0.0154440154440154,0.0231660231660231,0.0849420849420849,0.0,0.0,0.0463320463320463,0.0965250965250965,0.0,0.0193050193050193,0.0,0.2702702702702703,0.0,0.1274131274131274,0.0077220077220077,0.0,0.0154440154440154,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1
329,135,3483,25,24.0,12.0,3.0,16.0,12.0,6.0,0.0,18.0,3.0,11.0,6.0,116.0,6.0,20.0,18.0,3.0,7.0,5.0,0.0774193548387096,0.0387096774193548,0.0096774193548387,0.0516129032258064,0.0387096774193548,0.0193548387096774,0.0,0.0580645161290322,0.0096774193548387,0.0354838709677419,0.0193548387096774,0.3741935483870968,0.0193548387096774,0.064516129032258,0.0580645161290322,0.0096774193548387,0.0225806451612903,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501,62,5240,27,83.0,42.0,5.0,44.0,33.0,0.0,0.0,28.0,0.0,5.0,7.0,0.0,8.0,55.0,10.0,0.0,5.0,15.0,0.2577639751552795,0.1304347826086956,0.015527950310559,0.1366459627329192,0.1024844720496894,0.0,0.0,0.0869565217391304,0.0,0.015527950310559,0.0217391304347826,0.0,0.0248447204968944,0.170807453416149,0.031055900621118,0.0,0.015527950310559,0.046583850931677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
346,39,3028,13,0.0,3.0,0.0,28.0,0.0,0.0,8.0,55.0,0.0,5.0,0.0,106.0,1.0,45.0,0.0,12.0,3.0,7.0,0.0,0.0086705202312138,0.0,0.0809248554913294,0.0,0.0,0.0231213872832369,0.1589595375722543,0.0,0.0144508670520231,0.0,0.3063583815028902,0.0028901734104046,0.130057803468208,0.0,0.0346820809248554,0.0086705202312138,0.0202312138728323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1
264,52,2740,25,0.0,4.0,1.0,23.0,0.0,0.0,0.0,17.0,6.0,5.0,2.0,77.0,1.0,21.0,0.0,10.0,6.0,13.0,0.0,0.0141342756183745,0.0035335689045936,0.0812720848056537,0.0,0.0,0.0,0.0600706713780918,0.0212014134275618,0.0176678445229682,0.0070671378091872,0.2720848056537102,0.0035335689045936,0.0742049469964664,0.0,0.0353356890459364,0.0212014134275618,0.0459363957597173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
353,41,3297,19,57.0,0.0,0.0,50.0,7.0,0.0,0.0,14.0,0.0,17.0,3.0,122.0,18.0,5.0,1.0,4.0,0.0,3.0,0.173780487804878,0.0,0.0,0.1524390243902439,0.0213414634146341,0.0,0.0,0.0426829268292682,0.0,0.0518292682926829,0.0091463414634146,0.3719512195121951,0.0548780487804878,0.0152439024390243,0.0030487804878048,0.0121951219512195,0.0,0.0091463414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
288,38,2865,20,28.0,3.0,0.0,56.0,8.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,0.0,1.0,7.0,0.0825958702064896,0.0088495575221238,0.0,0.1651917404129793,0.023598820058997,0.0,0.0,0.1415929203539823,0.0,0.0029498525073746,0.0,0.0,0.0029498525073746,0.0678466076696165,0.0029498525073746,0.0,0.0029498525073746,0.0206489675516224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1
295,44,2791,17,40.0,0.0,29.0,36.0,0.0,32.0,0.0,25.0,5.0,1.0,1.0,59.0,1.0,25.0,4.0,4.0,1.0,0.0,0.1388888888888889,0.0,0.1006944444444444,0.125,0.0,0.1111111111111111,0.0,0.0868055555555555,0.0173611111111111,0.0034722222222222,0.0034722222222222,0.2048611111111111,0.0034722222222222,0.0868055555555555,0.0138888888888888,0.0138888888888888,0.0034722222222222,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
318,55,2707,28,11.0,32.0,12.0,37.0,3.0,0.0,0.0,31.0,0.0,9.0,3.0,0.0,29.0,42.0,6.0,0.0,5.0,2.0,0.0434782608695652,0.1264822134387351,0.0474308300395256,0.1462450592885375,0.0118577075098814,0.0,0.0,0.1225296442687747,0.0,0.0355731225296442,0.0118577075098814,0.0,0.1146245059288537,0.1660079051383399,0.0237154150197628,0.0,0.0197628458498023,0.0079051383399209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1
367,78,3214,15,26.0,6.0,1.0,85.0,0.0,0.0,0.0,104.0,23.0,2.0,0.0,63.0,0.0,30.0,0.0,6.0,0.0,0.0,0.0815047021943573,0.018808777429467,0.0031347962382445,0.2664576802507837,0.0,0.0,0.0,0.3260188087774294,0.0721003134796238,0.006269592476489,0.0,0.1974921630094044,0.0,0.0940438871473354,0.0,0.018808777429467,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0
213,33,2628,15,0.0,7.0,0.0,71.0,0.0,0.0,0.0,20.0,5.0,6.0,0.0,50.0,6.0,15.0,3.0,7.0,6.0,5.0,0.0,0.0267175572519083,0.0,0.2709923664122137,0.0,0.0,0.0,0.0763358778625954,0.0190839694656488,0.0229007633587786,0.0,0.1908396946564885,0.0229007633587786,0.0572519083969465,0.0114503816793893,0.0267175572519083,0.0229007633587786,0.0190839694656488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
256,59,2812,20,0.0,1.0,1.0,32.0,0.0,0.0,9.0,32.0,7.0,1.0,0.0,96.0,2.0,41.0,10.0,2.0,8.0,0.0,0.0,0.00390625,0.00390625,0.125,0.0,0.0,0.03515625,0.125,0.02734375,0.00390625,0.0,0.375,0.0078125,0.16015625,0.0390625,0.0078125,0.03125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0
300,50,2735,20,0.0,4.0,0.0,31.0,0.0,0.0,0.0,35.0,9.0,15.0,3.0,86.0,14.0,32.0,11.0,0.0,2.0,0.0,0.0,0.0123839009287925,0.0,0.0959752321981424,0.0,0.0,0.0,0.1083591331269349,0.0278637770897832,0.0464396284829721,0.0092879256965944,0.2662538699690402,0.0433436532507739,0.0990712074303405,0.0340557275541795,0.0,0.0061919504643962,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0
229,33,2334,17,49.0,16.0,11.0,17.0,19.0,0.0,0.0,19.0,2.0,0.0,1.0,43.0,1.0,17.0,4.0,0.0,2.0,0.0,0.1689655172413793,0.0551724137931034,0.0379310344827586,0.0586206896551724,0.0655172413793103,0.0,0.0,0.0655172413793103,0.0068965517241379,0.0,0.0034482758620689,0.1482758620689655,0.0034482758620689,0.0586206896551724,0.0137931034482758,0.0,0.0068965517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
