n_lines,n_directions,n_words,n_speak_char,andy,angela,darryl,dwight,erin,holly,jan,jim,kelly,kevin,meredith,michael,oscar,pam,phyllis,ryan,stanley,toby,andy_perc,angela_perc,darryl_perc,dwight_perc,erin_perc,holly_perc,jan_perc,jim_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,oscar_perc,pam_perc,phyllis_perc,ryan_perc,stanley_perc,toby_perc,multi_part,Alex Hardcastle_dummy,Amy Heckerling_dummy,Asaad Kelada_dummy,B.J. Novak_dummy,Brent Forrester_dummy,Brian Baumgartner_dummy,Bryan Cranston_dummy,Bryan Gordon_dummy,Charles McDougal_dummy,Charles McDougall_dummy,Charlie Grandy_dummy,Claire Scanlon_dummy,Claire Scanlong_dummy,Craig Zisk_dummy,Daniel Chun_dummy,Danny Leiner_dummy,David Rogers_dummy,Dean Holland_dummy,Dennie Gordon_dummy,Ed Helms_dummy,Eric Appel_dummy,Gene Stupnitsky_dummy,Greg Daneils_dummy,Greg Daniels_dummy,Harold Ramis_dummy,J.J. Abrams_dummy,Jason Reitman_dummy,Jeffrey Blitz_dummy,Jennifer Celotta_dummy,Jesse Peretz_dummy,John Krasinski_dummy,John Scott_dummy,Jon Favreau_dummy,Joss Whedon_dummy,Julian Farino_dummy,Kelly Cantley-Kashima_dummy,Ken Kwapis_dummy,Ken Whittingham_dummy,Ken Wittingham_dummy,Lee Eisenberg_dummy,Lee Kirk_dummy,Marc Webb_dummy,Matt Sohn_dummy,Michael Spiller_dummy,Miguel Arteta_dummy,Mindy Kaling_dummy,Paul Feig_dummy,Paul Lieberstein_dummy,Paul Lieerstein_dummy,Rainn Wilson_dummy,Randall Einhorn_dummy,Reginald Hudlin_dummy,Rodman Flender_dummy,Roger Nygard_dummy,Seth Gordon_dummy,Stephen Merchant_dummy,Steve Carell_dummy,Troy Miller_dummy,Tucker Gates_dummy,Victor Nelli Jr._dummy,Aaron Shure_dummy,Allison Silverman_dummy,Amelie Gillette_dummy,Anthony Q. Farrell_dummy,B.J. Novak_dummy.1,Brent Forrester_dummy.1,Caroline Williams_dummy,Carrie Kemper_dummy,Charlie Grandy_dummy.1,Dan Greaney_dummy,Dan Sterling_dummy,Daniel Chun_dummy.1,Gabe Miller_dummy,Gene Stupnitsky_dummy.1,Graham Wagner_dummy,Greg Daniels_dummy.1,Halsted Sullivan_dummy,Jason Kessler_dummy,Jennifer Celotta_dummy.1,Jon Vitti_dummy,Jonathan Green_dummy,Jonathan Huges_dummy,Justin Spitzer_dummy,Larry Willmore_dummy,Lee Eisenberg_dummy.1,Lester Lewis_dummy,Michael Schur_dummy,Mindy Kaling_dummy.1,Nicki Schwartz-Wright_dummy,Owen Ellickson_dummy,Paul Lieberstein_dummy.1,Peter Ocko_dummy,Ricky Gervais_dummy,Robert Padnick_dummy,Ryan Koh_dummy,Stephen Merchant_dummy.1,Steve Carell_dummy.1,Steve Hely_dummy,Tim McAuliffe_dummy,Warren Lieberstein_dummy,Andy_dummy,Angela_dummy,Creed_dummy,Darryl_dummy,Dwight_dummy,Erin_dummy,Jim_dummy,Kelly_dummy,Kevin_dummy,Meredith_dummy,Michael_dummy,Oscar_dummy,Pam_dummy,Phyllis_dummy,Ryan_dummy,Stanley_dummy,Toby_dummy
273,72,2512,25,12.0,3.0,0.0,41.0,3.0,38.0,0.0,24.0,0.0,5.0,2.0,55.0,2.0,25.0,4.0,0.0,2.0,2.0,0.0449438202247191,0.0112359550561797,0.0,0.1535580524344569,0.0112359550561797,0.1423220973782771,0.0,0.0898876404494382,0.0,0.0187265917602996,0.0074906367041198,0.2059925093632958,0.0074906367041198,0.0936329588014981,0.0149812734082397,0.0,0.0074906367041198,0.0074906367041198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1
281,55,3469,18,18.0,8.0,0.0,38.0,0.0,0.0,0.0,22.0,9.0,5.0,2.0,105.0,5.0,23.0,1.0,3.0,12.0,4.0,0.1,0.0444444444444444,0.0,0.2111111111111111,0.0,0.0,0.0,0.1222222222222222,0.05,0.0277777777777777,0.0111111111111111,0.5833333333333334,0.0277777777777777,0.1277777777777777,0.0055555555555555,0.0166666666666666,0.0666666666666666,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
309,55,2885,21,16.0,3.0,0.0,17.0,0.0,0.0,0.0,35.0,1.0,10.0,0.0,78.0,1.0,65.0,2.0,11.0,4.0,0.0,0.0384615384615384,0.0072115384615384,0.0,0.0408653846153846,0.0,0.0,0.0,0.0841346153846153,0.0024038461538461,0.0240384615384615,0.0,0.1875,0.0024038461538461,0.15625,0.0048076923076923,0.0264423076923076,0.0096153846153846,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
185,18,2108,23,0.0,2.0,0.0,22.0,0.0,0.0,0.0,11.0,9.0,6.0,3.0,45.0,4.0,26.0,0.0,15.0,1.0,3.0,0.0,0.0042194092827004,0.0,0.0464135021097046,0.0,0.0,0.0,0.0232067510548523,0.0189873417721519,0.0126582278481012,0.0063291139240506,0.0949367088607595,0.0084388185654008,0.0548523206751054,0.0,0.0316455696202531,0.0021097046413502,0.0063291139240506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
255,26,2816,15,23.0,3.0,13.0,32.0,0.0,0.0,0.0,23.0,1.0,8.0,0.0,87.0,2.0,16.0,7.0,6.0,23.0,10.0,0.0942622950819672,0.0122950819672131,0.0532786885245901,0.1311475409836065,0.0,0.0,0.0,0.0942622950819672,0.0040983606557377,0.0327868852459016,0.0,0.3565573770491803,0.0081967213114754,0.0655737704918032,0.0286885245901639,0.0245901639344262,0.0942622950819672,0.040983606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
194,81,2245,28,2.0,0.0,0.0,4.0,1.0,15.0,4.0,6.0,1.0,4.0,0.0,75.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0071942446043165,0.0,0.0,0.014388489208633,0.0035971223021582,0.0539568345323741,0.014388489208633,0.0215827338129496,0.0035971223021582,0.014388489208633,0.0,0.2697841726618705,0.0071942446043165,0.0287769784172661,0.0,0.0071942446043165,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0
295,43,3183,17,24.0,1.0,0.0,39.0,23.0,0.0,0.0,33.0,11.0,5.0,4.0,68.0,6.0,5.0,4.0,19.0,0.0,0.0,0.0653950953678474,0.0027247956403269,0.0,0.106267029972752,0.0626702997275204,0.0,0.0,0.0899182561307901,0.0299727520435967,0.0136239782016348,0.0108991825613079,0.1852861035422343,0.0163487738419618,0.0136239782016348,0.0108991825613079,0.0517711171662125,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
298,41,2876,20,6.0,2.0,0.0,38.0,0.0,0.0,0.0,31.0,10.0,2.0,2.0,90.0,3.0,26.0,3.0,18.0,0.0,29.0,0.0219780219780219,0.0073260073260073,0.0,0.1391941391941392,0.0,0.0,0.0,0.1135531135531135,0.0366300366300366,0.0073260073260073,0.0073260073260073,0.3296703296703296,0.0109890109890109,0.0952380952380952,0.0109890109890109,0.0659340659340659,0.0,0.1062271062271062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
247,55,3038,18,24.0,6.0,0.0,30.0,15.0,0.0,0.0,47.0,1.0,11.0,4.0,67.0,8.0,12.0,5.0,1.0,6.0,0.0,0.0895522388059701,0.0223880597014925,0.0,0.1119402985074626,0.0559701492537313,0.0,0.0,0.1753731343283582,0.003731343283582,0.0410447761194029,0.0149253731343283,0.25,0.0298507462686567,0.044776119402985,0.0186567164179104,0.003731343283582,0.0223880597014925,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
236,52,2737,19,4.0,6.0,0.0,36.0,0.0,0.0,12.0,15.0,5.0,2.0,1.0,83.0,0.0,25.0,3.0,6.0,5.0,3.0,0.0112676056338028,0.0169014084507042,0.0,0.1014084507042253,0.0,0.0,0.0338028169014084,0.0422535211267605,0.0140845070422535,0.0056338028169014,0.0028169014084507,0.2338028169014084,0.0,0.0704225352112676,0.0084507042253521,0.0169014084507042,0.0140845070422535,0.0084507042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
339,52,3011,20,20.0,11.0,14.0,60.0,19.0,0.0,0.0,55.0,8.0,4.0,0.0,0.0,10.0,15.0,4.0,20.0,6.0,0.0,0.0840336134453781,0.0462184873949579,0.0588235294117647,0.2521008403361344,0.0798319327731092,0.0,0.0,0.2310924369747899,0.0336134453781512,0.0168067226890756,0.0,0.0,0.042016806722689,0.0630252100840336,0.0168067226890756,0.0840336134453781,0.0252100840336134,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
241,29,2617,23,61.0,7.0,9.0,26.0,5.0,0.0,0.0,22.0,3.0,4.0,5.0,0.0,9.0,10.0,3.0,7.0,1.0,6.0,0.2337164750957854,0.0268199233716475,0.0344827586206896,0.0996168582375478,0.0191570881226053,0.0,0.0,0.0842911877394636,0.0114942528735632,0.0153256704980842,0.0191570881226053,0.0,0.0344827586206896,0.0383141762452107,0.0114942528735632,0.0268199233716475,0.003831417624521,0.0229885057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
283,39,2999,33,0.0,6.0,24.0,44.0,18.0,0.0,0.0,37.0,0.0,10.0,2.0,0.0,8.0,48.0,3.0,0.0,1.0,7.0,0.0,0.01875,0.075,0.1375,0.05625,0.0,0.0,0.115625,0.0,0.03125,0.00625,0.0,0.025,0.15,0.009375,0.0,0.003125,0.021875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
308,40,2819,25,4.0,4.0,0.0,42.0,0.0,0.0,0.0,37.0,3.0,3.0,1.0,87.0,7.0,13.0,3.0,60.0,4.0,8.0,0.0171673819742489,0.0171673819742489,0.0,0.1802575107296137,0.0,0.0,0.0,0.1587982832618025,0.0128755364806866,0.0128755364806866,0.0042918454935622,0.3733905579399141,0.0300429184549356,0.055793991416309,0.0128755364806866,0.2575107296137339,0.0171673819742489,0.0343347639484978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
315,84,2862,17,9.0,5.0,0.0,30.0,12.0,0.0,0.0,60.0,10.0,6.0,4.0,85.0,6.0,60.0,2.0,8.0,1.0,15.0,0.0292207792207792,0.0162337662337662,0.0,0.0974025974025974,0.0389610389610389,0.0,0.0,0.1948051948051948,0.0324675324675324,0.0194805194805194,0.0129870129870129,0.275974025974026,0.0194805194805194,0.1948051948051948,0.0064935064935064,0.0259740259740259,0.0032467532467532,0.0487012987012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
474,52,3984,21,41.0,4.0,0.0,73.0,0.0,0.0,6.0,66.0,6.0,7.0,2.0,125.0,0.0,36.0,8.0,9.0,4.0,16.0,0.1459074733096085,0.0142348754448398,0.0,0.2597864768683274,0.0,0.0,0.0213523131672597,0.2348754448398576,0.0213523131672597,0.0249110320284697,0.0071174377224199,0.4448398576512455,0.0,0.1281138790035587,0.0284697508896797,0.0320284697508896,0.0142348754448398,0.0569395017793594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
245,34,3209,23,17.0,4.0,6.0,19.0,4.0,0.0,0.0,13.0,5.0,7.0,0.0,67.0,2.0,17.0,5.0,2.0,2.0,7.0,0.0604982206405693,0.0142348754448398,0.0213523131672597,0.0676156583629893,0.0142348754448398,0.0,0.0,0.0462633451957295,0.0177935943060498,0.0249110320284697,0.0,0.2384341637010676,0.0071174377224199,0.0604982206405693,0.0177935943060498,0.0071174377224199,0.0071174377224199,0.0249110320284697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
452,53,4902,28,11.0,4.0,10.0,39.0,0.0,0.0,31.0,41.0,13.0,10.0,1.0,136.0,25.0,50.0,2.0,21.0,7.0,2.0,0.0585106382978723,0.0212765957446808,0.0531914893617021,0.2074468085106383,0.0,0.0,0.1648936170212765,0.2180851063829787,0.0691489361702127,0.0531914893617021,0.0053191489361702,0.723404255319149,0.1329787234042553,0.2659574468085106,0.0106382978723404,0.1117021276595744,0.0372340425531914,0.0106382978723404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
225,24,2638,23,33.0,16.0,3.0,42.0,4.0,0.0,0.0,21.0,2.0,7.0,2.0,0.0,9.0,19.0,1.0,1.0,3.0,11.0,0.1466666666666666,0.0711111111111111,0.0133333333333333,0.1866666666666666,0.0177777777777777,0.0,0.0,0.0933333333333333,0.0088888888888888,0.0311111111111111,0.0088888888888888,0.0,0.04,0.0844444444444444,0.0044444444444444,0.0044444444444444,0.0133333333333333,0.0488888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
304,42,3289,16,3.0,5.0,0.0,29.0,3.0,0.0,0.0,91.0,4.0,14.0,9.0,86.0,12.0,18.0,13.0,5.0,3.0,0.0,0.0083565459610027,0.0139275766016713,0.0,0.0807799442896936,0.0083565459610027,0.0,0.0,0.2534818941504178,0.011142061281337,0.0389972144846796,0.0250696378830083,0.2395543175487465,0.0334261838440111,0.0501392757660167,0.0362116991643454,0.0139275766016713,0.0083565459610027,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
480,142,4672,29,28.0,37.0,3.0,61.0,0.0,0.0,0.0,44.0,5.0,14.0,3.0,108.0,1.0,57.0,12.0,8.0,3.0,8.0,0.0936454849498327,0.1237458193979933,0.0100334448160535,0.2040133779264214,0.0,0.0,0.0,0.1471571906354515,0.0167224080267558,0.0468227424749163,0.0100334448160535,0.3612040133779264,0.0033444816053511,0.1906354515050167,0.040133779264214,0.0267558528428093,0.0100334448160535,0.0267558528428093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
208,37,2648,22,21.0,2.0,10.0,10.0,0.0,0.0,0.0,28.0,0.0,3.0,3.0,61.0,1.0,18.0,7.0,8.0,1.0,0.0,0.0406976744186046,0.003875968992248,0.0193798449612403,0.0193798449612403,0.0,0.0,0.0,0.0542635658914728,0.0,0.005813953488372,0.005813953488372,0.1182170542635659,0.001937984496124,0.0348837209302325,0.0135658914728682,0.0155038759689922,0.001937984496124,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
299,11,2563,21,0.0,9.0,0.0,37.0,0.0,0.0,12.0,32.0,8.0,3.0,1.0,108.0,0.0,30.0,2.0,3.0,1.0,6.0,0.0,0.0416666666666666,0.0,0.1712962962962963,0.0,0.0,0.0555555555555555,0.1481481481481481,0.037037037037037,0.0138888888888888,0.0046296296296296,0.5,0.0,0.1388888888888889,0.0092592592592592,0.0138888888888888,0.0046296296296296,0.0277777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
284,46,2833,25,51.0,0.0,3.0,19.0,25.0,12.0,0.0,24.0,12.0,9.0,0.0,37.0,14.0,18.0,3.0,8.0,2.0,0.0,0.1307692307692307,0.0,0.0076923076923076,0.0487179487179487,0.0641025641025641,0.0307692307692307,0.0,0.0615384615384615,0.0307692307692307,0.023076923076923,0.0,0.0948717948717948,0.0358974358974358,0.0461538461538461,0.0076923076923076,0.0205128205128205,0.0051282051282051,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
264,18,2813,20,29.0,17.0,0.0,33.0,0.0,0.0,1.0,39.0,2.0,7.0,0.0,48.0,0.0,26.0,10.0,8.0,8.0,0.0,0.1228813559322034,0.0720338983050847,0.0,0.1398305084745762,0.0,0.0,0.0042372881355932,0.1652542372881356,0.0084745762711864,0.0296610169491525,0.0,0.2033898305084746,0.0,0.1101694915254237,0.0423728813559322,0.0338983050847457,0.0338983050847457,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0
264,106,2957,23,20.0,3.0,26.0,45.0,15.0,0.0,0.0,45.0,3.0,19.0,1.0,0.0,4.0,10.0,6.0,2.0,2.0,16.0,0.064516129032258,0.0096774193548387,0.0838709677419354,0.1451612903225806,0.0483870967741935,0.0,0.0,0.1451612903225806,0.0096774193548387,0.0612903225806451,0.0032258064516129,0.0,0.0129032258064516,0.032258064516129,0.0193548387096774,0.0064516129032258,0.0064516129032258,0.0516129032258064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
