,season,total_votes,n_lines,n_directions,n_words,n_speak_char,andy,angela,darryl,dwight,erin,holly,jan,jim,kelly,kevin,meredith,michael,oscar,pam,phyllis,ryan,stanley,toby,andy_perc,angela_perc,darryl_perc,dwight_perc,erin_perc,holly_perc,jan_perc,jim_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,oscar_perc,pam_perc,phyllis_perc,ryan_perc,stanley_perc,toby_perc,multi_part,Alex Hardcastle_dummy,Amy Heckerling_dummy,Asaad Kelada_dummy,B.J. Novak_dummy,Brent Forrester_dummy,Brian Baumgartner_dummy,Bryan Cranston_dummy,Bryan Gordon_dummy,Charles McDougal_dummy,Charles McDougall_dummy,Charlie Grandy_dummy,Claire Scanlon_dummy,Claire Scanlong_dummy,Craig Zisk_dummy,Daniel Chun_dummy,Danny Leiner_dummy,David Rogers_dummy,Dean Holland_dummy,Dennie Gordon_dummy,Ed Helms_dummy,Eric Appel_dummy,Gene Stupnitsky_dummy,Greg Daneils_dummy,Greg Daniels_dummy,Harold Ramis_dummy,J.J. Abrams_dummy,Jason Reitman_dummy,Jeffrey Blitz_dummy,Jennifer Celotta_dummy,Jesse Peretz_dummy,John Krasinski_dummy,John Scott_dummy,Jon Favreau_dummy,Joss Whedon_dummy,Julian Farino_dummy,Kelly Cantley-Kashima_dummy,Ken Kwapis_dummy,Ken Whittingham_dummy,Ken Wittingham_dummy,Lee Eisenberg_dummy,Lee Kirk_dummy,Marc Webb_dummy,Matt Sohn_dummy,Michael Spiller_dummy,Miguel Arteta_dummy,Mindy Kaling_dummy,Paul Feig_dummy,Paul Lieberstein_dummy,Paul Lieerstein_dummy,Rainn Wilson_dummy,Randall Einhorn_dummy,Reginald Hudlin_dummy,Rodman Flender_dummy,Roger Nygard_dummy,Seth Gordon_dummy,Stephen Merchant_dummy,Steve Carell_dummy,Troy Miller_dummy,Tucker Gates_dummy,Victor Nelli Jr._dummy,Aaron Shure_dummy,Allison Silverman_dummy,Amelie Gillette_dummy,Anthony Q. Farrell_dummy,B.J. Novak_dummy,Brent Forrester_dummy,Caroline Williams_dummy,Carrie Kemper_dummy,Charlie Grandy_dummy,Dan Greaney_dummy,Dan Sterling_dummy,Daniel Chun_dummy,Gabe Miller_dummy,Gene Stupnitsky_dummy,Graham Wagner_dummy,Greg Daniels_dummy,Halsted Sullivan_dummy,Jason Kessler_dummy,Jennifer Celotta_dummy,Jon Vitti_dummy,Jonathan Green_dummy,Jonathan Huges_dummy,Justin Spitzer_dummy,Larry Willmore_dummy,Lee Eisenberg_dummy,Lester Lewis_dummy,Michael Schur_dummy,Mindy Kaling_dummy,Nicki Schwartz-Wright_dummy,Owen Ellickson_dummy,Paul Lieberstein_dummy,Peter Ocko_dummy,Ricky Gervais_dummy,Robert Padnick_dummy,Ryan Koh_dummy,Stephen Merchant_dummy,Steve Carell_dummy,Steve Hely_dummy,Tim McAuliffe_dummy,Warren Lieberstein_dummy,Andy_dummy,Angela_dummy,Creed_dummy,Darryl_dummy,Dwight_dummy,Erin_dummy,Jim_dummy,Kelly_dummy,Kevin_dummy,Meredith_dummy,Michael_dummy,Oscar_dummy,Pam_dummy,Phyllis_dummy,Ryan_dummy,Stanley_dummy,Toby_dummy
84,5,1863,309,55,2885,21,16.0,3.0,0.0,17.0,0.0,0.0,0.0,35.0,1.0,10.0,0.0,78.0,1.0,65.0,2.0,11.0,4.0,0.0,0.038461538461538464,0.007211538461538462,0.0,0.040865384615384616,0.0,0.0,0.0,0.08413461538461539,0.002403846153846154,0.02403846153846154,0.0,0.1875,0.002403846153846154,0.15625,0.004807692307692308,0.026442307692307692,0.009615384615384616,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
132,7,2742,290,22,2902,20,17.0,1.0,10.0,31.0,0.0,47.0,0.0,24.0,3.0,18.0,3.0,72.0,7.0,32.0,3.0,9.0,1.0,0.0,0.054838709677419356,0.0032258064516129032,0.03225806451612903,0.1,0.0,0.15161290322580645,0.0,0.07741935483870968,0.00967741935483871,0.05806451612903226,0.00967741935483871,0.23225806451612904,0.02258064516129032,0.1032258064516129,0.00967741935483871,0.02903225806451613,0.0032258064516129032,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
168,9,1455,283,67,3074,19,54.0,12.0,4.0,34.0,40.0,0.0,0.0,9.0,0.0,25.0,3.0,0.0,27.0,11.0,0.0,0.0,0.0,9.0,0.23076923076923078,0.05128205128205128,0.017094017094017096,0.1452991452991453,0.17094017094017094,0.0,0.0,0.038461538461538464,0.0,0.10683760683760683,0.01282051282051282,0.0,0.11538461538461539,0.04700854700854701,0.0,0.0,0.0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1
162,8,1464,295,35,2667,30,49.0,20.0,15.0,27.0,9.0,0.0,0.0,31.0,4.0,3.0,2.0,0.0,11.0,22.0,5.0,0.0,1.0,5.0,0.1891891891891892,0.07722007722007722,0.05791505791505792,0.10424710424710425,0.03474903474903475,0.0,0.0,0.11969111969111969,0.015444015444015444,0.011583011583011582,0.007722007722007722,0.0,0.04247104247104247,0.08494208494208494,0.019305019305019305,0.0,0.003861003861003861,0.019305019305019305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
125,7,2138,598,79,5993,26,28.0,26.0,23.0,38.0,18.0,50.0,0.0,50.0,14.0,15.0,10.0,130.0,12.0,69.0,13.0,11.0,5.0,25.0,0.1222707423580786,0.11353711790393013,0.10043668122270742,0.16593886462882096,0.07860262008733625,0.2183406113537118,0.0,0.2183406113537118,0.0611353711790393,0.06550218340611354,0.043668122270742356,0.5676855895196506,0.05240174672489083,0.30131004366812225,0.056768558951965066,0.048034934497816595,0.021834061135371178,0.1091703056768559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172,9,1470,253,52,2925,21,0.0,16.0,15.0,18.0,26.0,0.0,0.0,28.0,0.0,14.0,22.0,0.0,10.0,44.0,8.0,0.0,4.0,0.0,0.0,0.05405405405405406,0.05067567567567568,0.060810810810810814,0.08783783783783784,0.0,0.0,0.0945945945945946,0.0,0.0472972972972973,0.07432432432432433,0.0,0.033783783783783786,0.14864864864864866,0.02702702702702703,0.0,0.013513513513513514,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0
76,5,1954,262,58,2464,23,5.0,3.0,0.0,73.0,0.0,0.0,0.0,14.0,2.0,14.0,2.0,90.0,3.0,5.0,4.0,0.0,5.0,0.0,0.01694915254237288,0.010169491525423728,0.0,0.24745762711864408,0.0,0.0,0.0,0.04745762711864407,0.006779661016949152,0.04745762711864407,0.006779661016949152,0.3050847457627119,0.010169491525423728,0.01694915254237288,0.013559322033898305,0.0,0.01694915254237288,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0
32,3,2254,262,16,2519,18,5.0,4.0,0.0,45.0,0.0,0.0,7.0,45.0,6.0,3.0,0.0,33.0,0.0,52.0,2.0,36.0,6.0,1.0,0.017241379310344827,0.013793103448275862,0.0,0.15517241379310345,0.0,0.0,0.02413793103448276,0.15517241379310345,0.020689655172413793,0.010344827586206896,0.0,0.11379310344827587,0.0,0.1793103448275862,0.006896551724137931,0.12413793103448276,0.020689655172413793,0.0034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1
130,7,3525,194,81,2245,28,2.0,0.0,0.0,4.0,1.0,15.0,4.0,6.0,1.0,4.0,0.0,75.0,2.0,8.0,0.0,2.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0035971223021582736,0.0539568345323741,0.014388489208633094,0.02158273381294964,0.0035971223021582736,0.014388489208633094,0.0,0.2697841726618705,0.007194244604316547,0.02877697841726619,0.0,0.007194244604316547,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0
106,6,1750,625,53,5950,27,25.0,19.0,0.0,47.0,35.0,0.0,0.0,134.0,3.0,29.0,6.0,117.0,3.0,126.0,6.0,2.0,3.0,1.0,0.10121457489878542,0.07692307692307693,0.0,0.1902834008097166,0.1417004048582996,0.0,0.0,0.5425101214574899,0.012145748987854251,0.11740890688259109,0.024291497975708502,0.47368421052631576,0.012145748987854251,0.5101214574898786,0.024291497975708502,0.008097165991902834,0.012145748987854251,0.004048582995951417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
109,6,1873,359,45,2766,24,35.0,17.0,10.0,34.0,16.0,0.0,0.0,33.0,4.0,7.0,1.0,74.0,20.0,31.0,6.0,5.0,1.0,0.0,0.26717557251908397,0.1297709923664122,0.07633587786259542,0.2595419847328244,0.12213740458015267,0.0,0.0,0.25190839694656486,0.030534351145038167,0.05343511450381679,0.007633587786259542,0.5648854961832062,0.15267175572519084,0.2366412213740458,0.04580152671755725,0.03816793893129771,0.007633587786259542,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
13,2,2416,273,30,2869,14,0.0,5.0,0.0,42.0,0.0,0.0,52.0,26.0,2.0,4.0,0.0,103.0,1.0,30.0,1.0,1.0,4.0,1.0,0.0,0.019455252918287938,0.0,0.16342412451361868,0.0,0.0,0.20233463035019456,0.10116731517509728,0.007782101167315175,0.01556420233463035,0.0,0.40077821011673154,0.0038910505836575876,0.11673151750972763,0.0038910505836575876,0.0038910505836575876,0.01556420233463035,0.0038910505836575876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
24,2,2337,248,47,2331,19,0.0,12.0,0.0,43.0,0.0,0.0,5.0,22.0,4.0,14.0,1.0,87.0,7.0,26.0,2.0,3.0,3.0,8.0,0.0,0.053811659192825115,0.0,0.19282511210762332,0.0,0.0,0.02242152466367713,0.09865470852017937,0.017937219730941704,0.06278026905829596,0.004484304932735426,0.3901345291479821,0.03139013452914798,0.11659192825112108,0.008968609865470852,0.013452914798206279,0.013452914798206279,0.03587443946188341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
59,4,4095,282,51,2805,15,10.0,12.0,0.0,16.0,0.0,0.0,73.0,38.0,0.0,0.0,0.0,89.0,0.0,28.0,1.0,0.0,1.0,0.0,0.04807692307692308,0.057692307692307696,0.0,0.07692307692307693,0.0,0.0,0.35096153846153844,0.18269230769230768,0.0,0.0,0.0,0.42788461538461536,0.0,0.1346153846153846,0.004807692307692308,0.0,0.004807692307692308,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
45,3,2555,355,47,3556,19,2.0,11.0,43.0,18.0,0.0,0.0,30.0,41.0,14.0,8.0,0.0,106.0,4.0,16.0,4.0,9.0,4.0,17.0,0.004166666666666667,0.022916666666666665,0.08958333333333333,0.0375,0.0,0.0,0.0625,0.08541666666666667,0.029166666666666667,0.016666666666666666,0.0,0.22083333333333333,0.008333333333333333,0.03333333333333333,0.008333333333333333,0.01875,0.008333333333333333,0.035416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
34,3,2260,260,42,2537,20,5.0,7.0,4.0,40.0,0.0,0.0,32.0,21.0,2.0,12.0,0.0,69.0,0.0,22.0,8.0,7.0,1.0,3.0,0.017482517482517484,0.024475524475524476,0.013986013986013986,0.13986013986013987,0.0,0.0,0.11188811188811189,0.07342657342657342,0.006993006993006993,0.04195804195804196,0.0,0.24125874125874125,0.0,0.07692307692307693,0.027972027972027972,0.024475524475524476,0.0034965034965034965,0.01048951048951049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1
159,8,1585,292,37,3141,22,53.0,7.0,5.0,16.0,24.0,0.0,0.0,19.0,13.0,9.0,1.0,0.0,7.0,29.0,10.0,30.0,1.0,1.0,0.18275862068965518,0.02413793103448276,0.017241379310344827,0.05517241379310345,0.08275862068965517,0.0,0.0,0.06551724137931035,0.04482758620689655,0.03103448275862069,0.0034482758620689655,0.0,0.02413793103448276,0.1,0.034482758620689655,0.10344827586206896,0.0034482758620689655,0.0034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
138,7,2040,494,166,6076,34,26.0,11.0,27.0,44.0,23.0,0.0,0.0,90.0,17.0,14.0,6.0,0.0,22.0,32.0,20.0,11.0,4.0,13.0,0.08306709265175719,0.03514376996805112,0.08626198083067092,0.14057507987220447,0.07348242811501597,0.0,0.0,0.28753993610223644,0.054313099041533544,0.04472843450479233,0.019169329073482427,0.0,0.07028753993610223,0.10223642172523961,0.06389776357827476,0.03514376996805112,0.012779552715654952,0.04153354632587859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
47,3,2409,257,45,2760,18,34.0,12.0,0.0,31.0,0.0,0.0,0.0,46.0,10.0,8.0,0.0,53.0,6.0,14.0,1.0,2.0,1.0,0.0,0.1642512077294686,0.057971014492753624,0.0,0.1497584541062802,0.0,0.0,0.0,0.2222222222222222,0.04830917874396135,0.03864734299516908,0.0,0.2560386473429952,0.028985507246376812,0.06763285024154589,0.004830917874396135,0.00966183574879227,0.004830917874396135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
149,8,1488,237,44,2628,23,36.0,1.0,10.0,34.0,5.0,0.0,0.0,17.0,2.0,15.0,6.0,0.0,17.0,0.0,3.0,6.0,4.0,0.0,0.125,0.003472222222222222,0.034722222222222224,0.11805555555555555,0.017361111111111112,0.0,0.0,0.059027777777777776,0.006944444444444444,0.052083333333333336,0.020833333333333332,0.0,0.059027777777777776,0.0,0.010416666666666666,0.020833333333333332,0.013888888888888888,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
9,2,2713,319,34,2766,16,0.0,17.0,0.0,65.0,0.0,0.0,0.0,51.0,4.0,5.0,4.0,69.0,4.0,22.0,6.0,40.0,5.0,0.0,0.0,0.0825242718446602,0.0,0.3155339805825243,0.0,0.0,0.0,0.24757281553398058,0.019417475728155338,0.024271844660194174,0.019417475728155338,0.33495145631067963,0.019417475728155338,0.10679611650485436,0.02912621359223301,0.1941747572815534,0.024271844660194174,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0
152,8,1432,290,36,3205,21,45.0,8.0,23.0,67.0,15.0,0.0,0.0,30.0,8.0,5.0,2.0,0.0,4.0,29.0,2.0,12.0,7.0,2.0,0.15306122448979592,0.027210884353741496,0.0782312925170068,0.22789115646258504,0.05102040816326531,0.0,0.0,0.10204081632653061,0.027210884353741496,0.017006802721088437,0.006802721088435374,0.0,0.013605442176870748,0.09863945578231292,0.006802721088435374,0.04081632653061224,0.023809523809523808,0.006802721088435374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
14,2,2527,275,39,2585,19,0.0,13.0,0.0,34.0,0.0,0.0,0.0,53.0,1.0,8.0,0.0,80.0,6.0,38.0,4.0,2.0,2.0,0.0,0.0,0.035326086956521736,0.0,0.09239130434782608,0.0,0.0,0.0,0.14402173913043478,0.002717391304347826,0.021739130434782608,0.0,0.21739130434782608,0.016304347826086956,0.10326086956521739,0.010869565217391304,0.005434782608695652,0.005434782608695652,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0
96,6,1917,315,84,2862,17,9.0,5.0,0.0,30.0,12.0,0.0,0.0,60.0,10.0,6.0,4.0,85.0,6.0,60.0,2.0,8.0,1.0,15.0,0.02922077922077922,0.016233766233766232,0.0,0.09740259740259741,0.03896103896103896,0.0,0.0,0.19480519480519481,0.032467532467532464,0.01948051948051948,0.012987012987012988,0.275974025974026,0.01948051948051948,0.19480519480519481,0.006493506493506494,0.025974025974025976,0.003246753246753247,0.048701298701298704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
16,2,2679,223,11,2534,16,0.0,1.0,3.0,22.0,0.0,0.0,0.0,29.0,4.0,0.0,3.0,75.0,1.0,17.0,4.0,2.0,8.0,0.0,0.0,0.0035587188612099642,0.010676156583629894,0.07829181494661921,0.0,0.0,0.0,0.10320284697508897,0.014234875444839857,0.0,0.010676156583629894,0.2669039145907473,0.0035587188612099642,0.060498220640569395,0.014234875444839857,0.0071174377224199285,0.028469750889679714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0
