,season,total_votes,n_lines,n_directions,n_words,n_speak_char,andy,angela,darryl,dwight,erin,holly,jan,jim,kelly,kevin,meredith,michael,oscar,pam,phyllis,ryan,stanley,toby,andy_perc,angela_perc,darryl_perc,dwight_perc,erin_perc,holly_perc,jan_perc,jim_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,oscar_perc,pam_perc,phyllis_perc,ryan_perc,stanley_perc,toby_perc,multi_part,Alex Hardcastle_dummy,Amy Heckerling_dummy,Asaad Kelada_dummy,B.J. Novak_dummy,Brent Forrester_dummy,Brian Baumgartner_dummy,Bryan Cranston_dummy,Bryan Gordon_dummy,Charles McDougal_dummy,Charles McDougall_dummy,Charlie Grandy_dummy,Claire Scanlon_dummy,Claire Scanlong_dummy,Craig Zisk_dummy,Daniel Chun_dummy,Danny Leiner_dummy,David Rogers_dummy,Dean Holland_dummy,Dennie Gordon_dummy,Ed Helms_dummy,Eric Appel_dummy,Gene Stupnitsky_dummy,Greg Daneils_dummy,Greg Daniels_dummy,Harold Ramis_dummy,J.J. Abrams_dummy,Jason Reitman_dummy,Jeffrey Blitz_dummy,Jennifer Celotta_dummy,Jesse Peretz_dummy,John Krasinski_dummy,John Scott_dummy,Jon Favreau_dummy,Joss Whedon_dummy,Julian Farino_dummy,Kelly Cantley-Kashima_dummy,Ken Kwapis_dummy,Ken Whittingham_dummy,Ken Wittingham_dummy,Lee Eisenberg_dummy,Lee Kirk_dummy,Marc Webb_dummy,Matt Sohn_dummy,Michael Spiller_dummy,Miguel Arteta_dummy,Mindy Kaling_dummy,Paul Feig_dummy,Paul Lieberstein_dummy,Paul Lieerstein_dummy,Rainn Wilson_dummy,Randall Einhorn_dummy,Reginald Hudlin_dummy,Rodman Flender_dummy,Roger Nygard_dummy,Seth Gordon_dummy,Stephen Merchant_dummy,Steve Carell_dummy,Troy Miller_dummy,Tucker Gates_dummy,Victor Nelli Jr._dummy,Aaron Shure_dummy,Allison Silverman_dummy,Amelie Gillette_dummy,Anthony Q. Farrell_dummy,B.J. Novak_dummy,Brent Forrester_dummy,Caroline Williams_dummy,Carrie Kemper_dummy,Charlie Grandy_dummy,Dan Greaney_dummy,Dan Sterling_dummy,Daniel Chun_dummy,Gabe Miller_dummy,Gene Stupnitsky_dummy,Graham Wagner_dummy,Greg Daniels_dummy,Halsted Sullivan_dummy,Jason Kessler_dummy,Jennifer Celotta_dummy,Jon Vitti_dummy,Jonathan Green_dummy,Jonathan Huges_dummy,Justin Spitzer_dummy,Larry Willmore_dummy,Lee Eisenberg_dummy,Lester Lewis_dummy,Michael Schur_dummy,Mindy Kaling_dummy,Nicki Schwartz-Wright_dummy,Owen Ellickson_dummy,Paul Lieberstein_dummy,Peter Ocko_dummy,Ricky Gervais_dummy,Robert Padnick_dummy,Ryan Koh_dummy,Stephen Merchant_dummy,Steve Carell_dummy,Steve Hely_dummy,Tim McAuliffe_dummy,Warren Lieberstein_dummy,Andy_dummy,Angela_dummy,Creed_dummy,Darryl_dummy,Dwight_dummy,Erin_dummy,Jim_dummy,Kelly_dummy,Kevin_dummy,Meredith_dummy,Michael_dummy,Oscar_dummy,Pam_dummy,Phyllis_dummy,Ryan_dummy,Stanley_dummy,Toby_dummy
87,5,2509,288,21,2790,18,3.0,2.0,0.0,25.0,1.0,0.0,0.0,30.0,2.0,1.0,0.0,76.0,0.0,33.0,1.0,24.0,1.0,0.0,0.01,0.006666666666666667,0.0,0.08333333333333333,0.0033333333333333335,0.0,0.0,0.1,0.006666666666666667,0.0033333333333333335,0.0,0.25333333333333335,0.0,0.11,0.0033333333333333335,0.08,0.0033333333333333335,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0
33,3,2320,213,28,2108,26,14.0,10.0,0.0,6.0,0.0,0.0,0.0,19.0,15.0,6.0,2.0,56.0,0.0,23.0,2.0,7.0,1.0,2.0,0.054474708171206226,0.038910505836575876,0.0,0.023346303501945526,0.0,0.0,0.0,0.07392996108949416,0.058365758754863814,0.023346303501945526,0.007782101167315175,0.2178988326848249,0.0,0.08949416342412451,0.007782101167315175,0.027237354085603113,0.0038910505836575876,0.007782101167315175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
80,5,1847,300,50,2735,20,0.0,4.0,0.0,31.0,0.0,0.0,0.0,35.0,9.0,15.0,3.0,86.0,14.0,32.0,11.0,0.0,2.0,0.0,0.0,0.01238390092879257,0.0,0.09597523219814241,0.0,0.0,0.0,0.10835913312693499,0.02786377708978328,0.04643962848297214,0.009287925696594427,0.26625386996904027,0.043343653250773995,0.09907120743034056,0.034055727554179564,0.0,0.006191950464396285,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0
93,6,1751,304,42,3289,16,3.0,5.0,0.0,29.0,3.0,0.0,0.0,91.0,4.0,14.0,9.0,86.0,12.0,18.0,13.0,5.0,3.0,0.0,0.008356545961002786,0.013927576601671309,0.0,0.0807799442896936,0.008356545961002786,0.0,0.0,0.25348189415041783,0.011142061281337047,0.03899721448467967,0.025069637883008356,0.2395543175487465,0.033426183844011144,0.05013927576601671,0.036211699164345405,0.013927576601671309,0.008356545961002786,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
133,7,1655,244,56,2542,21,12.0,4.0,8.0,10.0,10.0,0.0,0.0,10.0,5.0,4.0,1.0,68.0,5.0,8.0,2.0,2.0,3.0,0.0,0.03761755485893417,0.012539184952978056,0.025078369905956112,0.03134796238244514,0.03134796238244514,0.0,0.0,0.03134796238244514,0.01567398119122257,0.012539184952978056,0.003134796238244514,0.21316614420062696,0.01567398119122257,0.025078369905956112,0.006269592476489028,0.006269592476489028,0.009404388714733543,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
126,7,1695,319,41,2983,23,21.0,7.0,21.0,34.0,21.0,19.0,0.0,8.0,10.0,19.0,1.0,75.0,3.0,31.0,9.0,6.0,0.0,0.0,0.06542056074766354,0.021806853582554516,0.06542056074766354,0.1059190031152648,0.06542056074766354,0.059190031152647975,0.0,0.024922118380062305,0.03115264797507788,0.059190031152647975,0.003115264797507788,0.2336448598130841,0.009345794392523364,0.09657320872274143,0.028037383177570093,0.018691588785046728,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
67,5,1954,270,48,2702,16,13.0,13.0,9.0,35.0,0.0,10.0,38.0,27.0,2.0,4.0,1.0,79.0,3.0,25.0,7.0,0.0,2.0,0.0,0.05078125,0.05078125,0.03515625,0.13671875,0.0,0.0390625,0.1484375,0.10546875,0.0078125,0.015625,0.00390625,0.30859375,0.01171875,0.09765625,0.02734375,0.0,0.0078125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
11,2,2550,268,38,2517,12,0.0,3.0,0.0,64.0,0.0,0.0,0.0,49.0,3.0,3.0,0.0,85.0,0.0,25.0,0.0,18.0,3.0,5.0,0.0,0.012096774193548387,0.0,0.25806451612903225,0.0,0.0,0.0,0.1975806451612903,0.012096774193548387,0.012096774193548387,0.0,0.34274193548387094,0.0,0.10080645161290322,0.0,0.07258064516129033,0.012096774193548387,0.020161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1
111,6,1633,328,64,3229,19,3.0,3.0,4.0,45.0,9.0,0.0,0.0,37.0,28.0,8.0,0.0,86.0,9.0,27.0,4.0,4.0,2.0,0.0,0.010169491525423728,0.010169491525423728,0.013559322033898305,0.15254237288135594,0.030508474576271188,0.0,0.0,0.12542372881355932,0.09491525423728814,0.02711864406779661,0.0,0.29152542372881357,0.030508474576271188,0.09152542372881356,0.013559322033898305,0.013559322033898305,0.006779661016949152,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
110,6,1613,267,63,2889,20,25.0,5.0,3.0,17.0,52.0,0.0,0.0,8.0,5.0,20.0,9.0,46.0,6.0,28.0,3.0,5.0,0.0,3.0,0.0946969696969697,0.01893939393939394,0.011363636363636364,0.06439393939393939,0.19696969696969696,0.0,0.0,0.030303030303030304,0.01893939393939394,0.07575757575757576,0.03409090909090909,0.17424242424242425,0.022727272727272728,0.10606060606060606,0.011363636363636364,0.01893939393939394,0.0,0.011363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
102,6,1844,334,70,2962,24,16.0,6.0,0.0,37.0,11.0,0.0,0.0,39.0,3.0,13.0,3.0,95.0,13.0,16.0,27.0,8.0,5.0,6.0,0.0453257790368272,0.0169971671388102,0.0,0.1048158640226629,0.031161473087818695,0.0,0.0,0.11048158640226628,0.0084985835694051,0.036827195467422094,0.0084985835694051,0.26912181303116145,0.036827195467422094,0.0453257790368272,0.0764872521246459,0.0226628895184136,0.014164305949008499,0.0169971671388102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
137,7,1840,257,54,2795,21,26.0,11.0,5.0,73.0,13.0,0.0,0.0,28.0,6.0,20.0,1.0,0.0,4.0,11.0,5.0,2.0,2.0,6.0,0.13402061855670103,0.05670103092783505,0.02577319587628866,0.37628865979381443,0.06701030927835051,0.0,0.0,0.14432989690721648,0.030927835051546393,0.10309278350515463,0.005154639175257732,0.0,0.020618556701030927,0.05670103092783505,0.02577319587628866,0.010309278350515464,0.010309278350515464,0.030927835051546393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
175,9,1394,279,30,3145,25,0.0,1.0,2.0,87.0,2.0,0.0,0.0,45.0,0.0,1.0,5.0,0.0,2.0,24.0,0.0,0.0,2.0,0.0,0.0,0.003424657534246575,0.00684931506849315,0.2979452054794521,0.00684931506849315,0.0,0.0,0.1541095890410959,0.0,0.003424657534246575,0.017123287671232876,0.0,0.00684931506849315,0.0821917808219178,0.0,0.0,0.00684931506849315,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0
18,2,2363,262,21,2494,16,0.0,5.0,0.0,38.0,0.0,0.0,0.0,50.0,5.0,8.0,0.0,92.0,9.0,27.0,0.0,7.0,3.0,3.0,0.0,0.01858736059479554,0.0,0.1412639405204461,0.0,0.0,0.0,0.18587360594795538,0.01858736059479554,0.02973977695167286,0.0,0.3420074349442379,0.03345724907063197,0.10037174721189591,0.0,0.026022304832713755,0.011152416356877323,0.011152416356877323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1
154,8,1567,339,52,3011,20,20.0,11.0,14.0,60.0,19.0,0.0,0.0,55.0,8.0,4.0,0.0,0.0,10.0,15.0,4.0,20.0,6.0,0.0,0.08403361344537816,0.046218487394957986,0.058823529411764705,0.25210084033613445,0.07983193277310924,0.0,0.0,0.23109243697478993,0.03361344537815126,0.01680672268907563,0.0,0.0,0.04201680672268908,0.06302521008403361,0.01680672268907563,0.08403361344537816,0.025210084033613446,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
38,3,2255,216,30,2218,16,3.0,4.0,6.0,22.0,0.0,0.0,12.0,25.0,0.0,5.0,0.0,70.0,0.0,33.0,2.0,0.0,4.0,7.0,0.011583011583011582,0.015444015444015444,0.023166023166023165,0.08494208494208494,0.0,0.0,0.04633204633204633,0.09652509652509653,0.0,0.019305019305019305,0.0,0.2702702702702703,0.0,0.1274131274131274,0.007722007722007722,0.0,0.015444015444015444,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1
68,5,1884,268,43,2436,20,7.0,8.0,8.0,31.0,0.0,36.0,0.0,21.0,0.0,5.0,0.0,75.0,5.0,5.0,23.0,0.0,1.0,0.0,0.025362318840579712,0.028985507246376812,0.028985507246376812,0.11231884057971014,0.0,0.13043478260869565,0.0,0.07608695652173914,0.0,0.018115942028985508,0.0,0.2717391304347826,0.018115942028985508,0.018115942028985508,0.08333333333333333,0.0,0.0036231884057971015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0
2,1,2983,244,21,2769,13,0.0,5.0,0.0,62.0,0.0,0.0,18.0,42.0,0.0,6.0,3.0,56.0,9.0,32.0,0.0,1.0,6.0,0.0,0.0,0.020491803278688523,0.0,0.2540983606557377,0.0,0.0,0.07377049180327869,0.1721311475409836,0.0,0.02459016393442623,0.012295081967213115,0.22950819672131148,0.036885245901639344,0.13114754098360656,0.0,0.004098360655737705,0.02459016393442623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0
31,3,2311,236,52,2737,19,4.0,6.0,0.0,36.0,0.0,0.0,12.0,15.0,5.0,2.0,1.0,83.0,0.0,25.0,3.0,6.0,5.0,3.0,0.011267605633802818,0.016901408450704224,0.0,0.10140845070422536,0.0,0.0,0.03380281690140845,0.04225352112676056,0.014084507042253521,0.005633802816901409,0.0028169014084507044,0.23380281690140844,0.0,0.07042253521126761,0.008450704225352112,0.016901408450704224,0.014084507042253521,0.008450704225352112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
173,9,1441,268,65,3090,24,0.0,13.0,19.0,41.0,11.0,0.0,0.0,18.0,0.0,19.0,6.0,0.0,19.0,23.0,6.0,0.0,4.0,0.0,0.0,0.053497942386831275,0.07818930041152264,0.16872427983539096,0.04526748971193416,0.0,0.0,0.07407407407407407,0.0,0.07818930041152264,0.024691358024691357,0.0,0.07818930041152264,0.09465020576131687,0.024691358024691357,0.0,0.01646090534979424,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0
107,6,1642,279,52,2947,25,24.0,3.0,0.0,29.0,20.0,0.0,0.0,40.0,3.0,3.0,4.0,52.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0898876404494382,0.011235955056179775,0.0,0.10861423220973783,0.0749063670411985,0.0,0.0,0.149812734082397,0.011235955056179775,0.011235955056179775,0.0149812734082397,0.1947565543071161,0.0149812734082397,0.003745318352059925,0.003745318352059925,0.011235955056179775,0.003745318352059925,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
112,6,1627,308,62,3111,19,30.0,0.0,26.0,38.0,3.0,0.0,0.0,14.0,7.0,0.0,1.0,92.0,1.0,42.0,0.0,4.0,3.0,0.0,0.048,0.0,0.0416,0.0608,0.0048,0.0,0.0,0.0224,0.0112,0.0,0.0016,0.1472,0.0016,0.0672,0.0,0.0064,0.0048,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
134,7,2182,262,98,2882,25,4.0,1.0,3.0,13.0,12.0,0.0,0.0,23.0,0.0,6.0,6.0,83.0,6.0,15.0,2.0,6.0,3.0,2.0,0.014084507042253521,0.0035211267605633804,0.01056338028169014,0.045774647887323945,0.04225352112676056,0.0,0.0,0.08098591549295775,0.0,0.02112676056338028,0.02112676056338028,0.29225352112676056,0.02112676056338028,0.0528169014084507,0.007042253521126761,0.02112676056338028,0.01056338028169014,0.007042253521126761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,3706,229,27,2757,15,0.0,1.0,0.0,29.0,0.0,0.0,12.0,36.0,0.0,1.0,0.0,81.0,3.0,41.0,2.0,8.0,5.0,0.0,0.0,0.004366812227074236,0.0,0.12663755458515283,0.0,0.0,0.05240174672489083,0.1572052401746725,0.0,0.004366812227074236,0.0,0.3537117903930131,0.013100436681222707,0.17903930131004367,0.008733624454148471,0.034934497816593885,0.021834061135371178,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0
58,4,2202,244,44,2804,20,0.0,0.0,3.0,5.0,0.0,0.0,28.0,14.0,15.0,4.0,1.0,79.0,1.0,21.0,0.0,10.0,0.0,4.0,0.0,0.0,0.00663716814159292,0.011061946902654867,0.0,0.0,0.061946902654867256,0.030973451327433628,0.033185840707964605,0.008849557522123894,0.0022123893805309734,0.1747787610619469,0.0022123893805309734,0.046460176991150445,0.0,0.022123893805309734,0.0,0.008849557522123894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1
5,1,2852,346,39,3028,13,0.0,3.0,0.0,28.0,0.0,0.0,8.0,55.0,0.0,5.0,0.0,106.0,1.0,45.0,0.0,12.0,3.0,7.0,0.0,0.008670520231213872,0.0,0.08092485549132948,0.0,0.0,0.023121387283236993,0.15895953757225434,0.0,0.014450867052023121,0.0,0.3063583815028902,0.002890173410404624,0.13005780346820808,0.0,0.03468208092485549,0.008670520231213872,0.02023121387283237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1
