,season,total_votes,n_lines,n_directions,n_words,n_speak_char,andy,angela,darryl,dwight,erin,holly,jan,jim,kelly,kevin,meredith,michael,oscar,pam,phyllis,ryan,stanley,toby,andy_perc,angela_perc,darryl_perc,dwight_perc,erin_perc,holly_perc,jan_perc,jim_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,oscar_perc,pam_perc,phyllis_perc,ryan_perc,stanley_perc,toby_perc,multi_part,Alex Hardcastle_dummy,Amy Heckerling_dummy,Asaad Kelada_dummy,B.J. Novak_dummy,Brent Forrester_dummy,Brian Baumgartner_dummy,Bryan Cranston_dummy,Bryan Gordon_dummy,Charles McDougal_dummy,Charles McDougall_dummy,Charlie Grandy_dummy,Claire Scanlon_dummy,Claire Scanlong_dummy,Craig Zisk_dummy,Daniel Chun_dummy,Danny Leiner_dummy,David Rogers_dummy,Dean Holland_dummy,Dennie Gordon_dummy,Ed Helms_dummy,Eric Appel_dummy,Gene Stupnitsky_dummy,Greg Daneils_dummy,Greg Daniels_dummy,Harold Ramis_dummy,J.J. Abrams_dummy,Jason Reitman_dummy,Jeffrey Blitz_dummy,Jennifer Celotta_dummy,Jesse Peretz_dummy,John Krasinski_dummy,John Scott_dummy,Jon Favreau_dummy,Joss Whedon_dummy,Julian Farino_dummy,Kelly Cantley-Kashima_dummy,Ken Kwapis_dummy,Ken Whittingham_dummy,Ken Wittingham_dummy,Lee Eisenberg_dummy,Lee Kirk_dummy,Marc Webb_dummy,Matt Sohn_dummy,Michael Spiller_dummy,Miguel Arteta_dummy,Mindy Kaling_dummy,Paul Feig_dummy,Paul Lieberstein_dummy,Paul Lieerstein_dummy,Rainn Wilson_dummy,Randall Einhorn_dummy,Reginald Hudlin_dummy,Rodman Flender_dummy,Roger Nygard_dummy,Seth Gordon_dummy,Stephen Merchant_dummy,Steve Carell_dummy,Troy Miller_dummy,Tucker Gates_dummy,Victor Nelli Jr._dummy,Aaron Shure_dummy,Allison Silverman_dummy,Amelie Gillette_dummy,Anthony Q. Farrell_dummy,B.J. Novak_dummy,Brent Forrester_dummy,Caroline Williams_dummy,Carrie Kemper_dummy,Charlie Grandy_dummy,Dan Greaney_dummy,Dan Sterling_dummy,Daniel Chun_dummy,Gabe Miller_dummy,Gene Stupnitsky_dummy,Graham Wagner_dummy,Greg Daniels_dummy,Halsted Sullivan_dummy,Jason Kessler_dummy,Jennifer Celotta_dummy,Jon Vitti_dummy,Jonathan Green_dummy,Jonathan Huges_dummy,Justin Spitzer_dummy,Larry Willmore_dummy,Lee Eisenberg_dummy,Lester Lewis_dummy,Michael Schur_dummy,Mindy Kaling_dummy,Nicki Schwartz-Wright_dummy,Owen Ellickson_dummy,Paul Lieberstein_dummy,Peter Ocko_dummy,Ricky Gervais_dummy,Robert Padnick_dummy,Ryan Koh_dummy,Stephen Merchant_dummy,Steve Carell_dummy,Steve Hely_dummy,Tim McAuliffe_dummy,Warren Lieberstein_dummy,Andy_dummy,Angela_dummy,Creed_dummy,Darryl_dummy,Dwight_dummy,Erin_dummy,Jim_dummy,Kelly_dummy,Kevin_dummy,Meredith_dummy,Michael_dummy,Oscar_dummy,Pam_dummy,Phyllis_dummy,Ryan_dummy,Stanley_dummy,Toby_dummy
183,9,2041,382,33,4333,20,68.0,30.0,11.0,54.0,9.0,0.0,0.0,63.0,0.0,13.0,1.0,0.0,19.0,30.0,4.0,0.0,4.0,7.0,0.26153846153846155,0.11538461538461539,0.04230769230769231,0.2076923076923077,0.03461538461538462,0.0,0.0,0.2423076923076923,0.0,0.05,0.0038461538461538464,0.0,0.07307692307692308,0.11538461538461539,0.015384615384615385,0.0,0.015384615384615385,0.026923076923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
105,6,1670,295,43,3183,17,24.0,1.0,0.0,39.0,23.0,0.0,0.0,33.0,11.0,5.0,4.0,68.0,6.0,5.0,4.0,19.0,0.0,0.0,0.0653950953678474,0.0027247956403269754,0.0,0.10626702997275204,0.06267029972752043,0.0,0.0,0.08991825613079019,0.02997275204359673,0.013623978201634877,0.010899182561307902,0.18528610354223432,0.01634877384196185,0.013623978201634877,0.010899182561307902,0.051771117166212535,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
131,7,1581,313,90,3327,19,29.0,1.0,0.0,41.0,10.0,32.0,0.0,38.0,3.0,13.0,3.0,57.0,1.0,36.0,1.0,4.0,1.0,0.0,0.09446254071661238,0.003257328990228013,0.0,0.13355048859934854,0.03257328990228013,0.10423452768729642,0.0,0.1237785016286645,0.009771986970684038,0.04234527687296417,0.009771986970684038,0.18566775244299674,0.003257328990228013,0.11726384364820847,0.003257328990228013,0.013029315960912053,0.003257328990228013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
41,3,2254,257,23,2330,17,0.0,5.0,0.0,29.0,0.0,0.0,6.0,25.0,3.0,3.0,2.0,77.0,0.0,30.0,0.0,6.0,1.0,0.0,0.0,0.023474178403755867,0.0,0.13615023474178403,0.0,0.0,0.028169014084507043,0.11737089201877934,0.014084507042253521,0.014084507042253521,0.009389671361502348,0.3615023474178404,0.0,0.14084507042253522,0.0,0.028169014084507043,0.004694835680751174,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0
108,6,1609,281,78,2846,18,15.0,6.0,9.0,43.0,7.0,0.0,0.0,51.0,8.0,8.0,3.0,85.0,1.0,3.0,18.0,3.0,11.0,2.0,0.04491017964071856,0.017964071856287425,0.02694610778443114,0.12874251497005987,0.020958083832335328,0.0,0.0,0.15269461077844312,0.023952095808383235,0.023952095808383235,0.008982035928143712,0.25449101796407186,0.0029940119760479044,0.008982035928143712,0.05389221556886228,0.008982035928143712,0.03293413173652695,0.005988023952095809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,8,1829,226,31,2609,16,50.0,6.0,4.0,28.0,9.0,0.0,0.0,33.0,5.0,8.0,5.0,0.0,4.0,23.0,10.0,1.0,8.0,1.0,0.22123893805309736,0.02654867256637168,0.017699115044247787,0.12389380530973451,0.03982300884955752,0.0,0.0,0.14601769911504425,0.022123893805309734,0.035398230088495575,0.022123893805309734,0.0,0.017699115044247787,0.10176991150442478,0.04424778761061947,0.004424778761061947,0.035398230088495575,0.004424778761061947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
123,7,1598,307,51,3162,26,10.0,20.0,0.0,24.0,7.0,0.0,0.0,24.0,5.0,9.0,0.0,66.0,5.0,28.0,1.0,54.0,7.0,0.0,0.020242914979757085,0.04048582995951417,0.0,0.048582995951417005,0.01417004048582996,0.0,0.0,0.048582995951417005,0.010121457489878543,0.018218623481781375,0.0,0.13360323886639677,0.010121457489878543,0.05668016194331984,0.0020242914979757085,0.10931174089068826,0.01417004048582996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
148,8,1547,310,49,2885,19,75.0,2.0,10.0,23.0,37.0,0.0,0.0,40.0,10.0,9.0,14.0,0.0,9.0,0.0,7.0,6.0,5.0,6.0,0.25862068965517243,0.006896551724137931,0.034482758620689655,0.07931034482758621,0.12758620689655173,0.0,0.0,0.13793103448275862,0.034482758620689655,0.03103448275862069,0.04827586206896552,0.0,0.03103448275862069,0.0,0.02413793103448276,0.020689655172413793,0.017241379310344827,0.020689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
127,7,1616,284,46,2833,25,51.0,0.0,3.0,19.0,25.0,12.0,0.0,24.0,12.0,9.0,0.0,37.0,14.0,18.0,3.0,8.0,2.0,0.0,0.13076923076923078,0.0,0.007692307692307693,0.04871794871794872,0.0641025641025641,0.03076923076923077,0.0,0.06153846153846154,0.03076923076923077,0.023076923076923078,0.0,0.09487179487179487,0.035897435897435895,0.046153846153846156,0.007692307692307693,0.020512820512820513,0.005128205128205128,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
88,5,1845,319,31,3222,17,12.0,5.0,1.0,49.0,10.0,0.0,0.0,29.0,2.0,1.0,8.0,95.0,5.0,30.0,13.0,25.0,12.0,13.0,0.03858520900321544,0.01607717041800643,0.003215434083601286,0.15755627009646303,0.03215434083601286,0.0,0.0,0.0932475884244373,0.006430868167202572,0.003215434083601286,0.02572347266881029,0.3054662379421222,0.01607717041800643,0.09646302250803858,0.04180064308681672,0.08038585209003216,0.03858520900321544,0.04180064308681672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,3,2388,259,58,2167,15,10.0,12.0,0.0,71.0,0.0,0.0,25.0,12.0,8.0,4.0,0.0,73.0,0.0,17.0,5.0,0.0,2.0,0.0,0.034482758620689655,0.041379310344827586,0.0,0.24482758620689654,0.0,0.0,0.08620689655172414,0.041379310344827586,0.027586206896551724,0.013793103448275862,0.0,0.2517241379310345,0.0,0.05862068965517241,0.017241379310344827,0.0,0.006896551724137931,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0
65,5,2501,507,91,5280,24,29.0,26.0,10.0,49.0,0.0,55.0,5.0,63.0,12.0,14.0,4.0,115.0,18.0,36.0,16.0,20.0,8.0,1.0,0.05719921104536489,0.05128205128205128,0.01972386587771203,0.09664694280078895,0.0,0.10848126232741617,0.009861932938856016,0.1242603550295858,0.023668639053254437,0.027613412228796843,0.007889546351084813,0.22682445759368836,0.03550295857988166,0.07100591715976332,0.03155818540433925,0.03944773175542406,0.015779092702169626,0.0019723865877712033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
44,3,2264,290,20,2507,22,0.0,1.0,0.0,32.0,0.0,0.0,46.0,21.0,1.0,8.0,0.0,84.0,0.0,22.0,0.0,3.0,0.0,3.0,0.0,0.005235602094240838,0.0,0.16753926701570682,0.0,0.0,0.24083769633507854,0.1099476439790576,0.005235602094240838,0.041884816753926704,0.0,0.4397905759162304,0.0,0.11518324607329843,0.0,0.015706806282722512,0.0,0.015706806282722512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
27,2,3644,368,28,3204,23,0.0,5.0,8.0,31.0,0.0,0.0,40.0,52.0,1.0,16.0,1.0,94.0,4.0,44.0,7.0,1.0,1.0,4.0,0.0,0.017793594306049824,0.028469750889679714,0.1103202846975089,0.0,0.0,0.1423487544483986,0.18505338078291814,0.0035587188612099642,0.05693950177935943,0.0035587188612099642,0.33451957295373663,0.014234875444839857,0.15658362989323843,0.02491103202846975,0.0035587188612099642,0.0035587188612099642,0.014234875444839857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
82,5,1875,290,43,3121,15,4.0,8.0,0.0,21.0,0.0,0.0,0.0,30.0,7.0,5.0,0.0,104.0,1.0,14.0,3.0,0.0,2.0,0.0,0.013745704467353952,0.027491408934707903,0.0,0.07216494845360824,0.0,0.0,0.0,0.10309278350515463,0.024054982817869417,0.01718213058419244,0.0,0.35738831615120276,0.003436426116838488,0.048109965635738834,0.010309278350515464,0.0,0.006872852233676976,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0
115,7,1897,240,32,2860,21,16.0,3.0,5.0,21.0,7.0,0.0,0.0,22.0,5.0,5.0,3.0,58.0,8.0,25.0,7.0,3.0,5.0,3.0,0.06666666666666667,0.0125,0.020833333333333332,0.0875,0.029166666666666667,0.0,0.0,0.09166666666666666,0.020833333333333332,0.020833333333333332,0.0125,0.24166666666666667,0.03333333333333333,0.10416666666666667,0.029166666666666667,0.0125,0.020833333333333332,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,8,1563,321,37,2822,22,43.0,0.0,23.0,55.0,13.0,0.0,0.0,40.0,6.0,15.0,0.0,0.0,4.0,65.0,2.0,6.0,0.0,4.0,0.1799163179916318,0.0,0.09623430962343096,0.2301255230125523,0.05439330543933055,0.0,0.0,0.16736401673640167,0.02510460251046025,0.06276150627615062,0.0,0.0,0.016736401673640166,0.2719665271966527,0.008368200836820083,0.02510460251046025,0.0,0.016736401673640166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
7,2,2736,283,35,3064,26,0.0,2.0,9.0,11.0,0.0,0.0,11.0,16.0,0.0,6.0,1.0,100.0,0.0,27.0,6.0,1.0,1.0,26.0,0.0,0.00554016620498615,0.024930747922437674,0.030470914127423823,0.0,0.0,0.030470914127423823,0.0443213296398892,0.0,0.01662049861495845,0.002770083102493075,0.2770083102493075,0.0,0.07479224376731301,0.01662049861495845,0.002770083102493075,0.002770083102493075,0.07202216066481995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1
160,8,1453,239,31,2859,21,41.0,4.0,14.0,15.0,7.0,0.0,0.0,24.0,0.0,18.0,2.0,0.0,16.0,22.0,1.0,17.0,1.0,0.0,0.1673469387755102,0.0163265306122449,0.05714285714285714,0.061224489795918366,0.02857142857142857,0.0,0.0,0.09795918367346938,0.0,0.07346938775510205,0.00816326530612245,0.0,0.0653061224489796,0.08979591836734693,0.004081632653061225,0.06938775510204082,0.004081632653061225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
114,6,1625,245,34,3209,23,17.0,4.0,6.0,19.0,4.0,0.0,0.0,13.0,5.0,7.0,0.0,67.0,2.0,17.0,5.0,2.0,2.0,7.0,0.060498220640569395,0.014234875444839857,0.021352313167259787,0.06761565836298933,0.014234875444839857,0.0,0.0,0.046263345195729534,0.017793594306049824,0.02491103202846975,0.0,0.23843416370106763,0.0071174377224199285,0.060498220640569395,0.017793594306049824,0.0071174377224199285,0.0071174377224199285,0.02491103202846975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
157,8,1642,261,32,2811,21,33.0,1.0,7.0,21.0,32.0,0.0,0.0,38.0,1.0,8.0,2.0,0.0,1.0,17.0,4.0,1.0,1.0,3.0,0.13924050632911392,0.004219409282700422,0.029535864978902954,0.08860759493670886,0.1350210970464135,0.0,0.0,0.16033755274261605,0.004219409282700422,0.03375527426160337,0.008438818565400843,0.0,0.004219409282700422,0.07172995780590717,0.016877637130801686,0.004219409282700422,0.004219409282700422,0.012658227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8,2,2742,281,33,2604,14,0.0,6.0,0.0,55.0,0.0,0.0,0.0,55.0,0.0,9.0,1.0,83.0,10.0,33.0,2.0,5.0,3.0,0.0,0.0,0.030303030303030304,0.0,0.2777777777777778,0.0,0.0,0.0,0.2777777777777778,0.0,0.045454545454545456,0.005050505050505051,0.41919191919191917,0.050505050505050504,0.16666666666666666,0.010101010101010102,0.025252525252525252,0.015151515151515152,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0
73,5,2070,323,44,2720,16,18.0,23.0,0.0,29.0,0.0,0.0,0.0,31.0,1.0,3.0,1.0,100.0,31.0,58.0,2.0,0.0,4.0,2.0,0.08181818181818182,0.10454545454545454,0.0,0.1318181818181818,0.0,0.0,0.0,0.1409090909090909,0.004545454545454545,0.013636363636363636,0.004545454545454545,0.45454545454545453,0.1409090909090909,0.2636363636363636,0.00909090909090909,0.0,0.01818181818181818,0.00909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
146,8,1584,238,30,3051,25,45.0,1.0,11.0,26.0,13.0,0.0,0.0,16.0,4.0,15.0,1.0,0.0,18.0,18.0,6.0,11.0,4.0,0.0,0.15625,0.003472222222222222,0.03819444444444445,0.09027777777777778,0.04513888888888889,0.0,0.0,0.05555555555555555,0.013888888888888888,0.052083333333333336,0.003472222222222222,0.0,0.0625,0.0625,0.020833333333333332,0.03819444444444445,0.013888888888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
120,7,1663,284,47,3206,20,16.0,5.0,26.0,14.0,7.0,0.0,0.0,27.0,5.0,19.0,1.0,59.0,8.0,24.0,5.0,6.0,7.0,4.0,0.0486322188449848,0.015197568389057751,0.0790273556231003,0.0425531914893617,0.02127659574468085,0.0,0.0,0.08206686930091185,0.015197568389057751,0.057750759878419454,0.00303951367781155,0.17933130699088146,0.0243161094224924,0.0729483282674772,0.015197568389057751,0.0182370820668693,0.02127659574468085,0.0121580547112462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,6,1981,265,26,3038,23,22.0,3.0,0.0,36.0,21.0,0.0,0.0,38.0,1.0,6.0,0.0,68.0,2.0,14.0,4.0,4.0,2.0,0.0,0.03985507246376811,0.005434782608695652,0.0,0.06521739130434782,0.03804347826086957,0.0,0.0,0.06884057971014493,0.0018115942028985507,0.010869565217391304,0.0,0.12318840579710146,0.0036231884057971015,0.025362318840579712,0.007246376811594203,0.007246376811594203,0.0036231884057971015,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
